"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,622.2,282.7,904.9,668.7,7.59999999999991,676.3,1647.2,-4.29999999999995,1642.9,1645.7,-1.30000000000018,1641.6,NA,NA,47.3,26.5,0,0,250.625,0.6,3.8,2.6,4.6634,1.3221,0.0509,0.015,0,0,0,0,0,0,NA,NA,0.954,NA,NA,NA,NA,0.4132,0.745,0.7328,0.6354,0.2677,0.1429,0.0611,3.13,121.87,27.4,"MOD-00026","2022-07-13T23:59:37","2022-07-13T19:59:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9269184"
24,622.1,280.4,902.5,668.3,7.5,675.8,1647.4,-4.5,1642.9,1645.7,-1.20000000000005,1641.7,NA,NA,47.4,26.5,0,0,263.625,0.8,6.8,4.1,4.24,1.2501,0.0554,0.0154,0,0,0,0,0,0,NA,NA,1.0218,NA,NA,NA,NA,0.3851,0.7966,0.7482,0.5777,0.2713,0.1823,0.0601,3.12,128.41,27.41,"MOD-00026","2022-07-13T23:58:37","2022-07-13T19:58:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9269183"
24,621,280,901,668.5,7.5,676,1647.4,-4.40000000000009,1643,1645.8,-1.5,1641.5,NA,NA,47.4,26.5,0,0,281.625,0.8,5.2,4.8,4.6249,1.2428,0.0509,0.0207,0,0,0,0,0,0,NA,NA,0.9653,NA,NA,NA,NA,0.4967,0.8714,0.8687,0.6992,0.2512,0.181,0.0807,3.39,139.59,30.6,"MOD-00026","2022-07-13T23:57:37","2022-07-13T19:57:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9269182"
24,620.8,277.9,898.7,668.5,7.60000000000002,676.1,1647.2,-4.20000000000005,1643,1645.8,-1.40000000000009,1641.6,NA,NA,47.4,26.5,0,0,256,0,4.8,3.9,4.5585,1.3269,0.0361,0.026,0.0157,0,0,0.0051,0.005,0,NA,NA,0.9623,NA,NA,NA,NA,0.523,0.8195,0.8717,0.7546,0.2457,0.2276,0.0501,3.4,152.34,31.37,"MOD-00026","2022-07-13T23:56:37","2022-07-13T19:56:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268957"
24,623.4,273.6,897,668.2,7.89999999999998,676.1,1647.4,-4.40000000000009,1643,1645.8,-1.29999999999995,1641.7,NA,NA,47.4,26.5,0,0,246.5,0,4.1,3.9,4.3166,1.1054,0.0339,0.0143,0,0,0,0,0,0,NA,NA,0.9339,NA,NA,NA,NA,0.4238,0.7727,0.7785,0.6221,0.177,0.1494,0.0628,3.07,109.73,26.49,"MOD-00026","2022-07-13T23:55:37","2022-07-13T19:55:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268956"
24,623.1,271,894.1,668.1,8,676.1,1647.4,-4.30000000000018,1643.1,1645.8,-1.59999999999991,1641.5,NA,NA,47.5,26.5,0,0,270.375,0.5,3.8,3.1,4.3481,1.1001,0.0304,0.0052,0.0052,0,0.0156,0,0,0,NA,NA,0.8933,NA,NA,NA,NA,0.3458,0.8833,0.5909,0.6783,0.2592,0.2309,0.0962,2.98,142.63,27.91,"MOD-00026","2022-07-13T23:54:37","2022-07-13T19:54:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268955"
24,622.7,269.5,892.2,667.8,7.90000000000009,675.7,1647.1,-4,1643.1,1645.9,-1.59999999999991,1641.5,NA,NA,47.5,26.5,0,0,267.125,0.8,5,3.4,4.866,1.3901,0.0224,0.011,0.0054,0,0,0.0054,0,0,NA,NA,1.0986,NA,NA,NA,NA,0.4189,0.9048,0.8048,0.8361,0.3114,0.2571,0.0382,3.5,135.45,33.29,"MOD-00026","2022-07-13T23:53:37","2022-07-13T19:53:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268954"
24,621.4,268.6,890,668.8,7.70000000000005,676.5,1647.4,-4.30000000000018,1643.1,1645.7,-1.59999999999991,1641.5,NA,NA,47.5,26.5,0,0,275.625,1,4.9,4.1,4.5304,1.4009,0.0368,0.015,0,0,0,0,0,0,NA,NA,1.0013,NA,NA,NA,NA,0.5211,0.8739,0.8022,0.7798,0.341,0.2663,0.1124,3.46,158.74,33.4,"MOD-00026","2022-07-13T23:52:37","2022-07-13T19:52:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268751"
24,621.6,266.5,888.1,667.9,7.70000000000005,675.6,1647.1,-4,1643.1,1645.8,-1.39999999999986,1641.7,NA,NA,47.5,26.5,0,0,268.875,0.6,4.2,3.1,4.5649,1.434,0.0304,0.0155,0.0103,0,0,0,0.0052,0,NA,NA,0.8664,NA,NA,NA,NA,0.429,0.9322,0.81,0.7474,0.3644,0.2008,0.1028,3.34,154.58,32.61,"MOD-00026","2022-07-13T23:51:37","2022-07-13T19:51:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268750"
24,621,266.8,887.8,668.3,7.60000000000002,675.9,1647.5,-4.40000000000009,1643.1,1645.8,-1.5,1641.6,NA,NA,47.5,26.5,0,0,281.5,0,4.5,3.9,5.2912,1.6271,0.0217,0.011,0.0168,0.0054,0.0053,0,0,0,NA,NA,1.2437,NA,NA,NA,NA,0.4641,1.0091,1.1067,0.8943,0.3665,0.2433,0.1456,4.03,184.98,38.96,"MOD-00026","2022-07-13T23:50:37","2022-07-13T19:50:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268749"
24,623,263.8,886.8,668,7.79999999999995,675.8,1647.2,-4,1643.2,1645.9,-1.60000000000014,1641.6,NA,NA,47.5,26.5,0,0,274.375,0.2,5.8,4,4.3111,1.5624,0.0731,0.0409,0.0048,0.005,0.0052,0,0,0.0054,NA,NA,1.2455,NA,NA,NA,NA,0.5904,1.043,1.1035,0.9254,0.3197,0.3148,0.1294,4.06,222.1,39.77,"MOD-00026","2022-07-13T23:49:37","2022-07-13T19:49:37","https://api.quant-aq.com/device-api/v1/devices/MOD-00026/data/raw/9268748"
