"flag","geo.lat","geo.lon","met.rh","met.temp","neph.bin0","neph.bin1","neph.bin2","neph.bin3","neph.bin4","neph.bin5","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","opc.rh","opc.temp","sn","timestamp","timestamp_local","url"
0, 42.31594,-71.08744,51.65,18.98, 459.375, 119.500,  14.250,   1.000,   0.625,   0.625,   2.000,   2.625,   2.000, 1.5734, 0.2361, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0697, 0.0000, 0.0000, 0.0000, 0.0000, 0.0286, 0.0255, 0.0127, 0.0128, 0.0031, 0.0097, 0.0031, 0.3500, 3.5300, 0.9600, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:59:15","2022-09-27T19:59:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529779"
0, 42.31594,-71.08744,51.56,19.00, 490.500, 126.125,  16.875,   2.125,   0.000,   0.000,   1.875,   2.875,   2.375, 1.5687, 0.1876, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0541, 0.0000, 0.0000, 0.0000, 0.0000, 0.0211, 0.0272, 0.0240, 0.0181, 0.0089, 0.0031, 0.0031, 0.3300, 3.2300, 1.1100, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:58:15","2022-09-27T19:58:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529777"
0, 42.31594,-71.08744,51.40,19.02, 455.625, 120.500,   9.500,   0.625,   0.000,   0.000,   1.500,   2.000,   2.000, 1.4531, 0.1664, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0486, 0.0000, 0.0000, 0.0000, 0.0000, 0.0120, 0.0242, 0.0091, 0.0060, 0.0061, 0.0030, 0.0060, 0.2800, 3.1900, 0.7200, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:57:15","2022-09-27T19:57:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529774"
0, 42.31594,-71.08744,51.31,19.04, 429.000, 119.125,  13.625,   0.250,   0.000,   0.000,   1.625,   1.875,   1.875, 1.4989, 0.1942, 0.0031, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0750, 0.0000, 0.0000, 0.0000, 0.0000, 0.0149, 0.0119, 0.0060, 0.0091, 0.0061, 0.0000, 0.0000, 0.3000, 2.4800, 0.6700, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:56:15","2022-09-27T19:56:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529772"
0, 42.31594,-71.08744,51.18,19.06, 434.625, 103.125,   8.875,   0.875,   0.000,   0.000,   1.250,   1.875,   1.500, 1.3363, 0.1804, 0.0000, 0.0000, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0410, 0.0000, 0.0000, 0.0000, 0.0000, 0.0119, 0.0117, 0.0118, 0.0087, 0.0000, 0.0088, 0.0029, 0.2600, 4.8800, 0.6600, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:55:15","2022-09-27T19:55:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529745"
0, 42.31594,-71.08744,51.18,19.06, 434.625, 103.125,   8.875,   0.875,   0.000,   0.000,   1.250,   1.875,   1.500, 1.3363, 0.1804, 0.0000, 0.0000, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0410, 0.0000, 0.0000, 0.0000, 0.0000, 0.0119, 0.0117, 0.0118, 0.0087, 0.0000, 0.0088, 0.0029, 0.2600, 4.8800, 0.6600, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:55:15","2022-09-27T19:55:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187529762"
0, 42.31594,-71.08744,51.15,19.08, 505.125, 125.125,  13.000,   0.500,   0.000,   0.000,   2.125,   2.250,   2.250, 1.5019, 0.2047, 0.0000, 0.0000, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0477, 0.0000, 0.0000, 0.0000, 0.0000, 0.0149, 0.0269, 0.0152, 0.0000, 0.0000, 0.0000, 0.0061, 0.3000, 4.4400, 0.6200, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:54:15","2022-09-27T19:54:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187527792"
0, 42.31594,-71.08744,51.10,19.11, 476.625, 127.875,   9.750,   0.375,   0.000,   0.000,   1.750,   2.125,   2.125, 1.5896, 0.2038, 0.0032, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0413, 0.0000, 0.0000, 0.0000, 0.0000, 0.0159, 0.0222, 0.0159, 0.0032, 0.0032, 0.0000, 0.0000, 0.3100, 2.3200, 0.6700, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:53:15","2022-09-27T19:53:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187527787"
0, 42.31594,-71.08744,50.89,19.13, 472.875, 115.250,  12.875,   0.125,   0.125,   0.000,   0.750,   1.500,   1.375, 1.6453, 0.1763, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0579, 0.0000, 0.0000, 0.0000, 0.0000, 0.0129, 0.0129, 0.0063, 0.0161, 0.0032, 0.0031, 0.0000, 0.3000, 1.6400, 0.7400, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:52:15","2022-09-27T19:52:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187527786"
0, 42.31594,-71.08744,50.83,19.15, 452.250, 123.375,  12.000,   0.125,   0.000,   0.000,   1.625,   2.250,   2.250, 1.4442, 0.1769, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0807, 0.0000, 0.0000, 0.0000, 0.0000, 0.0154, 0.0187, 0.0124, 0.0218, 0.0000, 0.0000, 0.0031, 0.3100, 2.0900, 0.8500, 0.0000, 0.0000,"MOD-PM-00214","2022-09-27T23:51:15","2022-09-27T19:51:15","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00214/data/raw/187527784"
