"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,644.1,72.4,716.5,674.2,1.89999999999998,676.1,1628.1,14.5,1642.6,1641.8,14.1000000000001,1656.7,42.3315847,-71.083564,40.2,27.6,320.7,0.49,434.375,1.9,6,5.4,3.1489,0.3073,0,0,0,0,0,0,0,0,NA,NA,0.0802,NA,NA,NA,NA,0.018,0.006,0.0208,0.0088,0.0059,0.0031,0,0.53,1.99,1.03,"MOD-00024","2022-08-21T23:59:57","2022-08-21T19:59:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521481"
24,642.1,70,712.1,673.8,2,675.8,1628.4,14.3999999999999,1642.8,1642.2,14.3,1657.1,42.3315847,-71.083564,40.1,27.6,189.6,1.09,397,2.8,4.9,4.6,3.2262,0.3083,0,0,0,0,0,0,0,0,NA,NA,0.0978,NA,NA,NA,NA,0.0031,0.0152,0.0124,0.0276,0.0124,0.0032,0.0031,0.54,3.75,1.34,"MOD-00024","2022-08-21T23:58:57","2022-08-21T19:58:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521478"
24,642.9,72.8000000000001,715.7,673.4,5.60000000000002,679,1628.3,15.1000000000001,1643.4,1641.9,13.3999999999999,1656.8,42.3315847,-71.083564,39.9,27.6,35.4,0.79,444,3.8,6.1,6,3.4371,0.3731,0.0031,0.0031,0,0,0,0,0,0,NA,NA,0.1253,NA,NA,NA,NA,0.0156,0.0248,0.031,0.0406,0.0095,0.0095,0.0062,0.64,9.33,1.88,"MOD-00024","2022-08-21T23:57:57","2022-08-21T19:57:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521222"
24,644.1,69.6999999999999,713.8,674.1,3.79999999999995,677.9,1628.1,14.7,1642.8,1641.8,13.8,1656.6,42.3315847,-71.083564,39.7,27.7,295.1,1.35,397.625,2,5.1,5.1,3.2831,0.3912,0,0.0031,0,0,0,0,0,0,NA,NA,0.1341,NA,NA,NA,NA,0.0185,0.028,0.0309,0.0187,0.0218,0.0031,0.0092,0.63,8.07,1.72,"MOD-00024","2022-08-21T23:56:57","2022-08-21T19:56:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521221"
24,642.9,69.8000000000001,712.7,673.1,2.10000000000002,675.2,1628.3,14,1642.3,1642,13.9000000000001,1656.2,42.3315847,-71.083564,39.4,27.7,353.4,0.86,440.5,3,6.5,6.2,3.5742,0.4126,0,0,0,0,0,0,0,0,NA,NA,0.1303,NA,NA,NA,NA,0.0127,0.0063,0.0193,0.0127,0.0032,0.0094,0,0.63,2.94,1.21,"MOD-00024","2022-08-21T23:55:57","2022-08-21T19:55:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521220"
24,641.6,70.1,711.7,674.7,2,676.7,1628.1,14.1000000000001,1642.2,1641.6,14,1656.2,42.3315847,-71.083564,39.3,27.7,186.1,0.6,463.125,3.9,6.9,6.2,3.6399,0.3653,0,0,0,0,0,0,0,0,NA,NA,0.1069,NA,NA,NA,NA,0.0227,0.0194,0.0064,0.0097,0.0032,0,0,0.63,1.39,1.02,"MOD-00024","2022-08-21T23:54:57","2022-08-21T19:54:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521219"
24,643.1,67.6,710.7,674.3,1.90000000000009,676.2,1628.2,14,1642.2,1641.9,14.0999999999999,1656.3,42.3315847,-71.083564,39.2,27.7,46.2,0.26,451,2.6,6.8,6.2,3.3928,0.3285,0,0,0,0,0,0,0,0,NA,NA,0.1447,NA,NA,NA,NA,0.0163,0.0189,0.0128,0.0167,0.0031,0.006,0.003,0.61,3.34,1.22,"MOD-00024","2022-08-21T23:53:57","2022-08-21T19:53:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12521218"
24,643.5,69.1,712.6,674.3,1.90000000000009,676.2,1628.2,14,1642.2,1641.6,13.8999999999999,1656.1,42.3315847,-71.083564,39,27.8,12,0.75,432.125,2.1,5.4,5.4,3.4101,0.3169,0,0,0,0,0,0,0,0,NA,NA,0.1056,NA,NA,NA,NA,0.0218,0.0187,0.0093,0.0062,0,0.0031,0,0.59,1.5,0.94,"MOD-00024","2022-08-21T23:52:57","2022-08-21T19:52:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520863"
24,643.5,69.1,712.6,674.3,1.90000000000009,676.2,1628.2,14,1642.2,1641.6,13.8999999999999,1656.1,42.3315847,-71.083564,39,27.8,12,0.75,432.125,2.1,5.4,5.4,3.4101,0.3169,0,0,0,0,0,0,0,0,NA,NA,0.1056,NA,NA,NA,NA,0.0218,0.0187,0.0093,0.0062,0,0.0031,0,0.59,1.5,0.94,"MOD-00024","2022-08-21T23:52:57","2022-08-21T19:52:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520907"
24,642.8,69.1,711.9,674.3,2.10000000000002,676.4,1628.2,14.0999999999999,1642.3,1641.7,13.7,1656,42.3315847,-71.083564,38.9,27.8,185.5,0.64,435.25,2.6,6.1,5.5,3.5887,0.3168,0.0031,0,0,0,0,0,0,0,NA,NA,0.1029,NA,NA,NA,NA,0.0155,0.0093,0.0185,0.0062,0.0063,0,0.0031,0.6,3.71,1.05,"MOD-00024","2022-08-21T23:51:57","2022-08-21T19:51:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520862"
24,642.8,69.1,711.9,674.3,2.10000000000002,676.4,1628.2,14.0999999999999,1642.3,1641.7,13.7,1656,42.3315847,-71.083564,38.9,27.8,185.5,0.64,435.25,2.6,6.1,5.5,3.5887,0.3168,0.0031,0,0,0,0,0,0,0,NA,NA,0.1029,NA,NA,NA,NA,0.0155,0.0093,0.0185,0.0062,0.0063,0,0.0031,0.6,3.71,1.05,"MOD-00024","2022-08-21T23:51:57","2022-08-21T19:51:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520906"
24,642.4,68.1,710.5,674.1,2.19999999999993,676.3,1628.2,13.8,1642,1641.8,14,1656,42.3315847,-71.083564,38.7,27.8,34.6,0.83,442.375,3,6,5.6,3.5332,0.3567,0,0,0,0,0,0,0,0,NA,NA,0.0901,NA,NA,NA,NA,0.0217,0.0155,0.0219,0,0.0031,0.0031,0,0.6,1.69,1.01,"MOD-00024","2022-08-21T23:50:57","2022-08-21T19:50:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520861"
24,642.4,68.1,710.5,674.1,2.19999999999993,676.3,1628.2,13.8,1642,1641.8,14,1656,42.3315847,-71.083564,38.7,27.8,34.6,0.83,442.375,3,6,5.6,3.5332,0.3567,0,0,0,0,0,0,0,0,NA,NA,0.0901,NA,NA,NA,NA,0.0217,0.0155,0.0219,0,0.0031,0.0031,0,0.6,1.69,1.01,"MOD-00024","2022-08-21T23:50:57","2022-08-21T19:50:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520905"
24,643.4,67.2,710.6,673.8,2.20000000000005,676,1628.1,13.9000000000001,1642,1641.8,14,1656,42.3315847,-71.083564,38.6,27.9,49.7,0.53,434.625,2.2,6.8,6.1,3.4468,0.2808,0,0,0,0,0,0,0,0,NA,NA,0.0827,NA,NA,NA,NA,0.0157,0.0062,0.0126,0.0158,0.0063,0.0031,0,0.55,2.15,1.07,"MOD-00024","2022-08-21T23:49:57","2022-08-21T19:49:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520904"
24,643.4,67.2,710.6,673.8,2.20000000000005,676,1628.1,13.9000000000001,1642,1641.8,14,1656,42.3315847,-71.083564,38.6,27.9,49.7,0.53,434.625,2.2,6.8,6.1,3.4468,0.2808,0,0,0,0,0,0,0,0,NA,NA,0.0827,NA,NA,NA,NA,0.0157,0.0062,0.0126,0.0158,0.0063,0.0031,0,0.55,2.15,1.07,"MOD-00024","2022-08-21T23:49:57","2022-08-21T19:49:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520860"
24,642.2,67.6999999999999,709.9,674.5,2.20000000000005,676.7,1628,14,1642,1641.5,13.8,1655.8,42.3315847,-71.083564,38.6,27.9,177.2,0.83,407,2.1,4.9,3.9,3.4841,0.3259,0.0029,0,0,0,0,0,0,0,NA,NA,0.0555,NA,NA,NA,NA,0.0159,0.0217,0.0248,0.0123,0,0,0,0.57,2.66,1.1,"MOD-00024","2022-08-21T23:48:57","2022-08-21T19:48:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520859"
24,642.2,67.6999999999999,709.9,674.5,2.20000000000005,676.7,1628,14,1642,1641.5,13.8,1655.8,42.3315847,-71.083564,38.6,27.9,177.2,0.83,407,2.1,4.9,3.9,3.4841,0.3259,0.0029,0,0,0,0,0,0,0,NA,NA,0.0555,NA,NA,NA,NA,0.0159,0.0217,0.0248,0.0123,0,0,0,0.57,2.66,1.1,"MOD-00024","2022-08-21T23:48:57","2022-08-21T19:48:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520903"
24,642.3,68.8000000000001,711.1,674.4,2.10000000000002,676.5,1628.1,13.8000000000002,1641.9,1641.9,13.8999999999999,1655.8,42.3315847,-71.083564,38.4,27.9,216.9,0.86,408.75,2.5,4.5,4.5,3.1414,0.2367,0,0,0,0,0,0,0,0,NA,NA,0.075,NA,NA,NA,NA,0.0124,0.022,0.0126,0.0186,0.0063,0.003,0.0063,0.51,3.94,1.16,"MOD-00024","2022-08-21T23:47:57","2022-08-21T19:47:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520669"
24,642.9,70.1,713,674.4,3.20000000000005,677.6,1628.2,14.0999999999999,1642.3,1641.8,13.3,1655.6,42.3315847,-71.083564,38.4,27.9,173.5,0.9,413,2.1,5.9,5.2,3.1814,0.2823,0,0,0,0,0,0,0,0,NA,NA,0.0583,NA,NA,NA,NA,0.0122,0.0184,0.0091,0.0184,0.0031,0.0031,0.0032,0.51,2.81,1.05,"MOD-00024","2022-08-21T23:46:57","2022-08-21T19:46:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520668"
24,643.9,69.6,713.5,674.5,2.29999999999995,676.8,1627.8,14,1641.8,1641.6,13.8,1655.6,42.3315847,-71.083564,38.4,28,126.7,0.15,414.375,2.6,5.1,4.8,3.2914,0.3315,0,0.0061,0,0,0,0,0,0,NA,NA,0.0402,NA,NA,NA,NA,0.0123,0.0303,0.0062,0.0121,0.0152,0.0061,0.0031,0.53,7.61,1.2,"MOD-00024","2022-08-21T23:45:57","2022-08-21T19:45:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520667"
24,643.6,68.1,711.7,674.3,2.30000000000007,676.6,1628,13.8,1641.8,1642,13.8,1655.6,42.3315847,-71.083564,38.1,28,207.8,0.11,404.875,1.2,5.4,4.9,3.347,0.3612,0,0,0,0,0,0,0,0,NA,NA,0.0828,NA,NA,NA,NA,0.0096,0.0224,0.0032,0.016,0.0095,0.0032,0,0.57,2.34,1.11,"MOD-00024","2022-08-21T23:44:57","2022-08-21T19:44:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520666"
24,641.7,69,710.7,674.7,2.29999999999995,677,1628.1,13.7,1641.8,1641.4,13.8,1655.6,42.3315847,-71.083564,38.1,28,304.6,0.64,388.125,1.2,4.6,4.5,3.275,0.2929,0,0.003,0,0,0,0,0,0,NA,NA,0.0532,NA,NA,NA,NA,0.0118,0.0119,0.0029,0.0089,0.003,0.006,0,0.51,3.8,0.85,"MOD-00024","2022-08-21T23:43:57","2022-08-21T19:43:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520665"
24,642.9,67.1,710,674.5,2.20000000000005,676.7,1627.9,13.5999999999999,1641.5,1641.4,14.3,1655.8,42.3315847,-71.083564,37.9,28.1,235.7,1.09,385.75,0.2,5.1,5.1,3.1596,0.2811,0,0,0,0,0,0,0,0,NA,NA,0.0872,NA,NA,NA,NA,0.0091,0.0271,0.0089,0.012,0.0089,0,0.006,0.53,3.39,1.09,"MOD-00024","2022-08-21T23:42:57","2022-08-21T19:42:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520371"
24,644,65.2,709.2,675,2.29999999999995,677.3,1627.9,13.5999999999999,1641.5,1641.5,13.9000000000001,1655.4,42.3315847,-71.083564,37.8,28.1,219,0.94,387.25,1.8,4.1,3.6,3.2925,0.2871,0,0,0,0,0,0,0,0,NA,NA,0.0674,NA,NA,NA,NA,0.0092,0.0246,0.0154,0.0059,0.003,0.006,0,0.54,2.15,1,"MOD-00024","2022-08-21T23:41:57","2022-08-21T19:41:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520369"
24,643.2,63.5999999999999,706.8,674.9,2.39999999999998,677.3,1627.7,13.8,1641.5,1641.6,14,1655.5,42.3315847,-71.083564,37.8,28.1,234.9,0.98,393.25,1.9,4.4,4.4,3.179,0.2629,0,0,0,0,0,0,0,0,NA,NA,0.0765,NA,NA,NA,NA,0.0091,0.0185,0.0062,0.0152,0.0031,0.0062,0,0.51,2.29,1,"MOD-00024","2022-08-21T23:40:57","2022-08-21T19:40:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520367"
24,642.1,62,704.1,675.1,2.39999999999998,677.5,1627.6,13.9000000000001,1641.5,1641.5,14.2,1655.7,42.3315847,-71.083564,37.7,28.1,285.6,0.26,388.875,1.9,5,5,3.2613,0.3768,0,0,0,0,0,0,0,0,NA,NA,0.0699,NA,NA,NA,NA,0.0125,0.0157,0.0064,0.0126,0,0.0063,0,0.55,2.04,0.95,"MOD-00024","2022-08-21T23:39:57","2022-08-21T19:39:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520365"
24,642.1,62.1,704.2,675.1,2.60000000000002,677.7,1628,13.5,1641.5,1641.3,13.9000000000001,1655.4,42.3315847,-71.083564,37.5,28.2,252.7,0.68,342.875,0.4,3.6,3.4,3.3438,0.2781,0,0.0031,0,0,0,0,0,0,NA,NA,0.0641,NA,NA,NA,NA,0.0122,0.0215,0.0245,0.0122,0.003,0.0062,0,0.54,4.32,1.16,"MOD-00024","2022-08-21T23:38:57","2022-08-21T19:38:57","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/12520362"
