"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,623.3,116.3,739.6,673.6,14.5,688.1,1646,-0.200000000000045,1645.8,1647.3,1.70000000000005,1647.5,NA,NA,43.8,26.4,0,0,61.25,0,0,0,2.5398,0.2123,0,0,0,0,0,0,0,0,NA,NA,0.0187,NA,NA,NA,NA,0.0032,0,0,0,0,0,0,0.36,0.38,0.38,"MOD-00025","2022-07-16T23:59:24","2022-07-16T19:59:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9499325"
24,624.3,116.2,740.5,673.5,14.6,688.1,1646.2,-0.400000000000091,1645.8,1647.5,1.79999999999995,1647.6,NA,NA,43.8,26.4,0,0,65.25,0,0,0,2.7034,0.1526,0,0,0,0,0,0,0,0,NA,NA,0.0435,NA,NA,NA,NA,0,0,0,0,0,0,0,0.38,0.4,0.4,"MOD-00025","2022-07-16T23:58:24","2022-07-16T19:58:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9499324"
24,625.7,115.2,740.9,672.8,14.6,687.4,1646.2,-0.400000000000091,1645.8,1647.2,1.70000000000005,1647.5,NA,NA,43.8,26.4,0,0,72.25,0,0,0,2.6826,0.1666,0,0,0,0,0,0,0,0,NA,NA,0.034,NA,NA,NA,NA,0.0031,0,0.0031,0,0,0,0,0.38,0.44,0.43,"MOD-00025","2022-07-16T23:57:24","2022-07-16T19:57:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9499323"
24,624.6,116.2,740.8,673.3,14.6,687.9,1645.8,-0.0999999999999091,1645.7,1647.3,1.79999999999995,1647.5,NA,NA,43.8,26.4,0,0,60.75,0,0,0,2.5608,0.137,0,0,0,0,0,0,0,0,NA,NA,0.0248,NA,NA,NA,NA,0.0031,0.0062,0,0,0,0,0,0.35,0.4,0.4,"MOD-00025","2022-07-16T23:56:24","2022-07-16T19:56:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9499322"
24,624,116,740,672.5,14.5,687,1645.9,-0.200000000000045,1645.7,1647.5,1.79999999999995,1647.5,NA,NA,43.8,26.4,0,0,80.375,0,0,0,2.5564,0.1554,0,0,0,0,0,0,0,0,NA,NA,0.0183,NA,NA,NA,NA,0.003,0.003,0.003,0.003,0,0,0,0.35,0.51,0.45,"MOD-00025","2022-07-16T23:55:24","2022-07-16T19:55:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9499321"
24,624.5,115.8,740.3,674.2,14.4,688.6,1646,-0.299999999999955,1645.7,1647.3,1.79999999999995,1647.5,NA,NA,43.8,26.4,0,0,71.875,0,0,0,2.5113,0.1485,0,0,0,0,0,0,0,0,NA,NA,0.0279,NA,NA,NA,NA,0.0092,0,0,0,0,0,0,0.35,0.38,0.38,"MOD-00025","2022-07-16T23:54:24","2022-07-16T19:54:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9498984"
24,623.7,116.4,740.1,673.8,14.4000000000001,688.2,1646.1,-0.299999999999955,1645.8,1647.4,1.70000000000005,1647.5,NA,NA,43.8,26.4,0,0,73.375,0,0,0,2.7277,0.1772,0,0,0,0,0,0,0,0,NA,NA,0.0279,NA,NA,NA,NA,0.0124,0,0,0,0,0,0,0.39,0.42,0.42,"MOD-00025","2022-07-16T23:53:24","2022-07-16T19:53:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9498983"
24,623.6,117.1,740.7,674.1,14.3,688.4,1646,-0.200000000000045,1645.8,1647.3,1.79999999999995,1647.6,NA,NA,43.8,26.4,0,0,76.5,0,0,0,2.49,0.2315,0,0,0,0,0,0,0,0,NA,NA,0.0125,NA,NA,NA,NA,0.0032,0,0.0032,0,0,0,0,0.36,0.42,0.4,"MOD-00025","2022-07-16T23:52:24","2022-07-16T19:52:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9498982"
24,625,115.4,740.4,672.7,14.5999999999999,687.3,1646,-0.200000000000045,1645.8,1647.5,1.90000000000009,1647.7,NA,NA,43.8,26.4,0,0,79,0,0,0,2.4867,0.1083,0,0,0,0,0,0,0,0,NA,NA,0.034,NA,NA,NA,NA,0,0.0031,0,0,0,0,0,0.34,0.37,0.36,"MOD-00025","2022-07-16T23:51:24","2022-07-16T19:51:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9498981"
24,623.8,116.9,740.7,674.6,14.1999999999999,688.8,1646,-0.200000000000045,1645.8,1647.4,1.70000000000005,1647.5,NA,NA,43.8,26.4,0,0,77,0,0,0,2.5162,0.1274,0,0,0,0,0,0,0,0,NA,NA,0.0272,NA,NA,NA,NA,0.009,0.0031,0,0,0,0,0,0.35,0.39,0.39,"MOD-00025","2022-07-16T23:50:24","2022-07-16T19:50:24","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/9498980"
