"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,654.1,35,689.1,776.6,-14.3000000000001,762.3,1646,1.5,1647.5,1646.6,6.20000000000005,1653.7,42.328619,-71.086757,50.7,12.1,0,0,59.875,0,0,0,0.9129,0.2274,0,0,0,0,0,0,0,0,NA,NA,0.1214,NA,NA,NA,NA,0.041,0.0197,0.0246,0.0205,0.0041,0.0075,0,0.32,2.81,1.12,"MOD-00025","2022-09-23T23:59:36","2022-09-23T19:59:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15497296"
24,656.4,31.1,687.5,776.3,-15.0999999999999,761.2,1646,1.59999999999991,1647.6,1646.6,6.20000000000005,1653.8,42.328619,-71.086757,50.7,12.1,0,0,31.25,0,0,0,0.9178,0.2292,0.0043,0,0,0,0,0,0,0,NA,NA,0.1644,NA,NA,NA,NA,0.0214,0.0564,0.0216,0.0086,0.013,0.0086,0,0.36,5.21,1.26,"MOD-00025","2022-09-23T23:58:36","2022-09-23T19:58:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496989"
24,656.5,30.3,686.8,776.4,-14.6999999999999,761.7,1646.2,1.39999999999986,1647.6,1646.6,6.10000000000014,1653.7,42.328619,-71.086757,50.7,12.1,0,0,31.125,0,0,0,0.8943,0.196,0,0,0.0042,0,0,0,0,0,NA,NA,0.1061,NA,NA,NA,NA,0.0409,0.0249,0.0124,0.0081,0.0121,0.0123,0,0.29,6.49,1,"MOD-00025","2022-09-23T23:57:36","2022-09-23T19:57:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496988"
24,655.5,30.4,685.9,776.5,-15.4,761.1,1646.1,1.40000000000009,1647.5,1646.6,6.09999999999991,1653.6,42.328619,-71.086757,50.8,12.2,0,0,30.375,0,0,0,0.9263,0.2061,0,0,0,0.004,0,0,0,0,NA,NA,0.0872,NA,NA,NA,NA,0.0317,0.0437,0.0158,0.004,0.0119,0.004,0.0079,0.3,7.26,0.99,"MOD-00025","2022-09-23T23:56:36","2022-09-23T19:56:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496987"
24,655.4,30.9,686.3,777,-15.4,761.6,1645.9,1.59999999999991,1647.5,1646.5,6.20000000000005,1653.7,42.328619,-71.086757,50.7,12.2,0,0,33.5,0,0,0,0.7683,0.1918,0.004,0,0,0,0,0,0,0,NA,NA,0.0898,NA,NA,NA,NA,0.0244,0.0528,0.0122,0.0041,0.0244,0.0081,0,0.28,5.4,1.15,"MOD-00025","2022-09-23T23:55:36","2022-09-23T19:55:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496986"
24,656.9,30.2,687.1,776.9,-15.1999999999999,761.7,1645.8,1.70000000000005,1647.5,1646.4,5.90000000000009,1653.4,42.328619,-71.086757,50.7,12.2,0,0,34.125,0,0,0,0.8826,0.21,0,0.004,0,0.0039,0,0,0,0,NA,NA,0.0985,NA,NA,NA,NA,0.0335,0.0378,0.0084,0.0165,0.0087,0.004,0.0043,0.3,8.71,1.01,"MOD-00025","2022-09-23T23:54:36","2022-09-23T19:54:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496985"
24,653.3,34.1,687.4,778,-14,764,1645.9,2.29999999999995,1648.2,1646.5,5.59999999999991,1653.8,42.328619,-71.086757,51,12.2,0,0,32,0,0,0,0.8422,0.2963,0,0,0,0,0,0,0,0,NA,NA,0.0854,NA,NA,NA,NA,0.05,0.0359,0.0319,0.0091,0.009,0.0044,0.0091,0.33,4.99,1.21,"MOD-00025","2022-09-23T23:53:36","2022-09-23T19:53:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496668"
24,655.8,32.1,687.9,778.1,-15.1,763,1645.9,1.89999999999986,1647.8,1646.5,5.90000000000009,1653.7,42.328619,-71.086757,51,12.2,0,0,66,0,0,0,0.9495,0.2034,0,0,0,0,0,0,0,0,NA,NA,0.0773,NA,NA,NA,NA,0.0452,0.0088,0.0179,0.0089,0.0044,0.0135,0.0091,0.28,5.61,0.93,"MOD-00025","2022-09-23T23:52:36","2022-09-23T19:52:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496667"
24,655.9,30.5,686.4,778.7,-15.7,763,1645.9,1.5,1647.4,1646.6,6.29999999999995,1653.7,42.328619,-71.086757,50.7,12.2,0,0,45.5,0,0,0,0.9735,0.2254,0.0044,0,0.0044,0,0,0,0,0,NA,NA,0.1338,NA,NA,NA,NA,0.0428,0.0264,0.0401,0.0091,0.0132,0.0044,0.009,0.35,10.38,1.32,"MOD-00025","2022-09-23T23:51:36","2022-09-23T19:51:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496666"
24,654.7,32,686.7,778.6,-15.7,762.9,1645.9,1.59999999999991,1647.5,1646.5,6,1653.5,42.328619,-71.086757,50.7,12.2,0,0,34,0,0,0,0.8886,0.1651,0,0,0,0,0,0,0,0,NA,NA,0.0676,NA,NA,NA,NA,0.0508,0.038,0.0466,0.0085,0.0084,0,0.0043,0.3,3.14,1.22,"MOD-00025","2022-09-23T23:50:36","2022-09-23T19:50:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496665"
24,655.9,31.1,687,779.3,-15.8,763.5,1645.9,1.5,1647.4,1646.5,6.19999999999982,1653.6,42.328619,-71.086757,50.7,12.2,0,0,33.125,0,0,0,1.0018,0.1867,0,0,0,0,0.0044,0,0,0,NA,NA,0.067,NA,NA,NA,NA,0.0445,0.0536,0.018,0.0087,0.009,0.0045,0,0.31,5.31,1.07,"MOD-00025","2022-09-23T23:49:36","2022-09-23T19:49:36","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/15496664"
