"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,625.2,165.8,791,673.8,15.8000000000001,689.6,1645.8,-0.5,1645.3,1647.1,1.40000000000009,1646.7,NA,NA,45.3,27.7,0,0,211.5,0,1.9,1.1,5.132,0.4866,0,0,0,0,0,0,0,0,NA,NA,0.0761,NA,NA,NA,NA,0.006,0,0,0,0,0,0,0.77,0.82,0.82,"MOD-00025","2022-07-29T23:59:28","2022-07-29T19:59:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10546126"
24,624.4,166.2,790.6,674,15.9,689.9,1645.8,-0.299999999999955,1645.5,1647.3,1.29999999999995,1646.8,NA,NA,45.3,27.7,0,0,205.75,0,1.2,0.1,5.5915,0.46,0,0,0,0,0,0,0,0,NA,NA,0.0935,NA,NA,NA,NA,0.0091,0.003,0,0.003,0,0.0029,0,0.83,1.43,0.97,"MOD-00025","2022-07-29T23:58:28","2022-07-29T19:58:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10546125"
24,623.8,166.5,790.3,673.9,15.9,689.8,1645.8,-0.399999999999864,1645.4,1647.1,1.39999999999986,1646.8,NA,NA,45.3,27.7,0,0,218.125,0,1.5,0.8,5.4743,0.4732,0,0,0,0,0,0,0,0,NA,NA,0.0846,NA,NA,NA,NA,0.0031,0,0,0,0.003,0,0,0.81,1.06,0.9,"MOD-00025","2022-07-29T23:57:28","2022-07-29T19:57:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10546124"
24,623.1,166.6,789.7,673.9,15.8000000000001,689.7,1645.7,-0.299999999999955,1645.4,1647.2,1.5,1646.9,NA,NA,45.3,27.7,0,0,209.625,0,1.8,0.1,5.5339,0.5505,0,0,0,0,0,0,0,0,NA,NA,0.0857,NA,NA,NA,NA,0.0123,0,0,0,0,0,0,0.85,0.91,0.91,"MOD-00025","2022-07-29T23:56:28","2022-07-29T19:56:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10546123"
24,623.5,166.2,789.7,673.6,16,689.6,1645.7,-0.299999999999955,1645.4,1647.1,1.39999999999986,1646.8,NA,NA,45.3,27.7,0,0,187.875,0,0.1,0,5.717,0.5361,0,0,0,0,0,0,0,0,NA,NA,0.0698,NA,NA,NA,NA,0.003,0.003,0,0,0,0,0,0.85,0.91,0.9,"MOD-00025","2022-07-29T23:55:28","2022-07-29T19:55:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545755"
24,622.8,166.6,789.4,674.1,15.9,690,1645.8,-0.5,1645.3,1647.1,1.40000000000009,1646.7,NA,NA,45.3,27.7,0,0,199.25,0,0.6,0,5.69,0.5367,0,0,0,0,0,0,0,0,NA,NA,0.0801,NA,NA,NA,NA,0.0093,0.0062,0,0.0062,0,0,0,0.86,1.13,1.03,"MOD-00025","2022-07-29T23:54:28","2022-07-29T19:54:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545754"
24,623.3,165.9,789.2,674.4,15.9,690.3,1645.8,-0.399999999999864,1645.4,1647.2,1.39999999999986,1646.8,NA,NA,45.3,27.7,0,0,220.125,0,1.9,1.5,5.5729,0.5562,0,0,0,0,0,0,0,0,NA,NA,0.0681,NA,NA,NA,NA,0.0178,0.003,0,0,0.003,0,0,0.85,1.13,0.97,"MOD-00025","2022-07-29T23:53:28","2022-07-29T19:53:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545753"
24,622,167.8,789.8,673.6,16,689.6,1645.8,-0.299999999999955,1645.5,1647.1,1.20000000000005,1646.7,NA,NA,45.3,27.7,0,0,210,0,2.2,1.1,5.8171,0.5675,0,0,0,0,0,0,0,0,NA,NA,0.1042,NA,NA,NA,NA,0.0094,0.0029,0,0,0,0,0,0.89,0.98,0.97,"MOD-00025","2022-07-29T23:52:28","2022-07-29T19:52:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545752"
24,623.1,165.2,788.3,674.6,15.9,690.5,1645.8,-0.5,1645.3,1647.1,1.40000000000009,1646.7,NA,NA,45.3,27.7,0,0,224.125,0,2.2,0.6,6.0629,0.5825,0,0,0,0,0,0,0,0,NA,NA,0.1101,NA,NA,NA,NA,0.0094,0,0,0,0.0031,0,0,0.93,1.21,1.04,"MOD-00025","2022-07-29T23:51:28","2022-07-29T19:51:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545751"
24,623.8,164.9,788.7,673.5,15.9,689.4,1645.7,-0.299999999999955,1645.4,1647.1,1.39999999999986,1646.8,NA,NA,45.3,27.7,0,0,226.375,0,1.4,0.8,5.9889,0.572,0,0,0,0,0,0,0,0,NA,NA,0.109,NA,NA,NA,NA,0.0093,0.0031,0,0,0,0,0,0.92,1,1,"MOD-00025","2022-07-29T23:50:28","2022-07-29T19:50:28","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/10545750"
