"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,647.8,55.2,703,684,0.200000000000045,684.2,1643.5,1.5,1645,1644.5,8.90000000000009,1653.9,42.328619,-71.086757,36,27.1,0,0,310.375,0,2.1,2.1,4.6958,0.3691,0,0,0,0,0,0,0,0,NA,NA,0.0629,NA,NA,NA,NA,0.0264,0.0244,0.015,0.0057,0.0031,0,0.003,0.73,2.3,1.17,"MOD-00025","2022-08-18T23:55:08","2022-08-18T19:55:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265177"
24,647.8,54.8000000000001,702.6,683.3,0.400000000000091,683.7,1643.4,1.39999999999986,1644.8,1644.3,8.70000000000005,1653.5,42.328619,-71.086757,35.9,27.1,0,0,316,0.1,2.6,2.5,4.2531,0.2877,0,0,0,0,0,0,0,0,NA,NA,0.0489,NA,NA,NA,NA,0.0172,0.0316,0.0146,0.0142,0.0173,0.0029,0.0059,0.65,4.63,1.44,"MOD-00025","2022-08-18T23:54:08","2022-08-18T19:54:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265174"
24,647.2,54.9,702.1,684,0.299999999999955,684.3,1643.6,1.20000000000005,1644.8,1644.1,8.90000000000009,1653.7,42.328619,-71.086757,35.9,27.1,0,0,305.125,0.1,2.5,2.4,4.4194,0.3399,0,0,0,0,0,0,0,0,NA,NA,0.0748,NA,NA,NA,NA,0.0149,0.0271,0.0176,0.0148,0.003,0.009,0.003,0.69,3.85,1.36,"MOD-00025","2022-08-18T23:53:08","2022-08-18T19:53:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265171"
24,647,54.3,701.3,683.3,0.400000000000091,683.7,1643.4,1.5,1644.9,1644.4,9,1653.9,42.328619,-71.086757,35.8,27.2,0,0,305.5,0.6,3,3,4.6332,0.4117,0,0,0,0,0,0,0,0,NA,NA,0.0993,NA,NA,NA,NA,0.0248,0.0311,0.0155,0.0093,0,0,0.0093,0.76,3.97,1.28,"MOD-00025","2022-08-18T23:52:08","2022-08-18T19:52:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265169"
24,646.5,54.5,701,684.5,0.100000000000023,684.6,1643.3,1.40000000000009,1644.7,1644.4,9,1653.7,42.328619,-71.086757,35.7,27.2,0,0,315.625,0.4,3.8,3.1,4.4819,0.3488,0,0,0,0,0,0,0,0,NA,NA,0.0907,NA,NA,NA,NA,0.0213,0.0241,0.0091,0.0122,0.006,0.0031,0,0.71,2.23,1.24,"MOD-00025","2022-08-18T23:51:08","2022-08-18T19:51:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265166"
24,648.4,53,701.4,684.1,0.100000000000023,684.2,1643.6,1.20000000000005,1644.8,1644.3,9,1653.8,42.328619,-71.086757,35.6,27.2,0,0,290.375,0,2.2,1.8,4.4495,0.2751,0,0,0,0,0,0,0,0,NA,NA,0.0715,NA,NA,NA,NA,0.0247,0.0092,0.0279,0.0123,0.0031,0.0031,0,0.68,2.16,1.26,"MOD-00025","2022-08-18T23:50:08","2022-08-18T19:50:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265061"
24,647.5,52.5,700,684.7,0.199999999999932,684.9,1643.2,1.39999999999986,1644.6,1644.2,9.10000000000014,1653.7,42.328619,-71.086757,35.5,27.2,0,0,296.875,0,2.2,2.2,4.3916,0.3388,0.003,0,0,0,0,0,0,0,NA,NA,0.1133,NA,NA,NA,NA,0.0118,0.0236,0.003,0.0089,0.0029,0.0029,0,0.7,3.07,1.08,"MOD-00025","2022-08-18T23:49:08","2022-08-18T19:49:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265060"
24,647.3,53.1,700.4,684.2,0.5,684.7,1643.3,1.40000000000009,1644.7,1644.3,9,1653.7,42.328619,-71.086757,35.5,27.2,0,0,295,0.1,1.5,1.2,4.3702,0.3328,0.003,0,0,0,0,0,0,0,NA,NA,0.1243,NA,NA,NA,NA,0.0241,0.0151,0,0.0122,0.015,0.0031,0.006,0.71,5.62,1.29,"MOD-00025","2022-08-18T23:48:08","2022-08-18T19:48:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265058"
24,648.9,51.2,700.1,683.7,0.299999999999955,684,1643.5,1.29999999999995,1644.8,1644.3,8.90000000000009,1653.7,42.328619,-71.086757,35.4,27.3,0,0,280.625,0,2.1,1.8,4.6333,0.3033,0,0,0,0,0,0,0,0,NA,NA,0.0564,NA,NA,NA,NA,0.0094,0.0159,0.0061,0.0158,0.003,0.0062,0.0031,0.67,3.27,1.16,"MOD-00025","2022-08-18T23:47:08","2022-08-18T19:47:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265055"
24,648.8,52.6,701.4,684.7,0.0999999999999091,684.8,1643.4,1.29999999999995,1644.7,1644.4,9,1653.7,42.328619,-71.086757,35.4,27.3,0,0,289,0.1,2.5,2.2,4.4992,0.3794,0,0,0,0,0,0,0,0,NA,NA,0.0622,NA,NA,NA,NA,0.0157,0.0127,0.0158,0.0156,0,0.0064,0.0031,0.69,3.23,1.22,"MOD-00025","2022-08-18T23:46:08","2022-08-18T19:46:08","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/12265052"
