"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,649.1,57.3,706.4,668.9,0.200000000000045,669.1,1646.2,3.20000000000005,1649.4,1647.1,6,1655.4,42.328619,-71.086757,72.4,20.2,0,0,91.5,0,0,0,2.4528,0.2894,0,0.0036,0,0,0,0,0,0,NA,NA,0.1258,NA,NA,NA,NA,0.058,0.0828,0.0432,0.0184,0.0108,0.0144,0.0036,0.6,8.18,2.01,"MOD-00025","2022-09-07T23:59:13","2022-09-07T19:59:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13989162"
24,649.5,54.1,703.6,669.3,0.200000000000045,669.5,1646.3,3.20000000000005,1649.5,1647.2,6,1655.5,42.328619,-71.086757,72.4,20.2,0,0,87,0,0,0,2.432,0.2913,0,0,0,0,0,0,0,0,NA,NA,0.156,NA,NA,NA,NA,0.0305,0.0722,0.0303,0.0185,0.0113,0.0038,0.0037,0.57,4.26,1.7,"MOD-00025","2022-09-07T23:58:13","2022-09-07T19:58:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13989158"
24,650.3,52.4000000000001,702.7,668.8,0.200000000000045,669,1646.2,3.39999999999986,1649.6,1647.1,6.20000000000005,1655.8,42.328619,-71.086757,72.5,20.2,0,0,104.875,0,0,0,2.2738,0.3455,0.0038,0,0,0,0,0,0,0,NA,NA,0.1598,NA,NA,NA,NA,0.0485,0.0446,0.0594,0.0372,0.015,0.0222,0,0.58,8.63,2.34,"MOD-00025","2022-09-07T23:57:13","2022-09-07T19:57:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13989149"
24,648.7,55.3,704,670.1,0.199999999999932,670.3,1646.2,3.59999999999991,1649.8,1647.2,6.10000000000014,1655.9,42.328619,-71.086757,72.6,20.3,0,0,80.5,0,0,0,2.3802,0.4205,0.0076,0.0037,0,0,0,0,0,0,NA,NA,0.1828,NA,NA,NA,NA,0.064,0.0599,0.0686,0.0491,0.0268,0.0038,0.0075,0.67,13.34,2.79,"MOD-00025","2022-09-07T23:56:13","2022-09-07T19:56:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13989122"
24,649,52.6,701.6,668.4,0.100000000000023,668.5,1646.1,3.40000000000009,1649.5,1647.2,6.20000000000005,1655.7,42.328619,-71.086757,72.4,20.3,0,0,125.75,0,0,0,2.7749,0.5441,0.0076,0.0038,0,0,0,0,0,0,NA,NA,0.2721,NA,NA,NA,NA,0.083,0.1021,0.0682,0.0378,0.0115,0.0112,0.0226,0.86,17.57,3,"MOD-00025","2022-09-07T23:55:13","2022-09-07T19:55:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988829"
24,649.4,52.2,701.6,669.8,-0.0999999999999091,669.7,1646,3.20000000000005,1649.2,1647.1,6.29999999999995,1655.5,42.328619,-71.086757,72.4,20.3,0,0,80.875,0,0,0,2.4444,0.3534,0.0037,0,0,0,0,0,0,0,NA,NA,0.1452,NA,NA,NA,NA,0.0449,0.0855,0.0592,0.0221,0.015,0.0113,0.0112,0.63,9.79,2.3,"MOD-00025","2022-09-07T23:54:13","2022-09-07T19:54:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988828"
24,648.7,55.4,704.1,669.6,-0.100000000000023,669.5,1646.2,3,1649.2,1647.2,6.20000000000005,1655.4,42.328619,-71.086757,72.3,20.3,0,0,82,0,0,0,2.1753,0.3119,0,0.0036,0,0,0,0,0,0,NA,NA,0.1776,NA,NA,NA,NA,0.0534,0.0643,0.0525,0.0341,0.0225,0.0073,0.0038,0.59,8.51,2.31,"MOD-00025","2022-09-07T23:53:13","2022-09-07T19:53:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988827"
24,649.4,59.5,708.9,669.6,0.299999999999955,669.9,1646.2,3,1649.2,1647.3,6.20000000000005,1655.4,42.328619,-71.086757,72.3,20.3,0,0,85,0,0,0,2.1687,0.3114,0,0.0038,0,0,0,0,0,0,NA,NA,0.1215,NA,NA,NA,NA,0.0722,0.0725,0.038,0.0304,0.0228,0.0152,0.0153,0.57,12.58,2.3,"MOD-00025","2022-09-07T23:52:13","2022-09-07T19:52:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988826"
24,648.5,51.5,700,669,-0.100000000000023,668.9,1646.3,2.60000000000014,1648.9,1647,6.39999999999986,1655.3,42.328619,-71.086757,72,20.3,0,0,90.5,0,0,0,2.3378,0.3479,0,0,0,0,0,0,0,0,NA,NA,0.1552,NA,NA,NA,NA,0.0489,0.0569,0.0417,0.0415,0.0154,0.0076,0.0038,0.59,5.9,2.18,"MOD-00025","2022-09-07T23:51:13","2022-09-07T19:51:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988825"
24,648.6,49.1999999999999,697.8,668.7,-0.100000000000023,668.6,1646.2,2.5,1648.7,1647.1,6.39999999999986,1655.1,42.328619,-71.086757,71.7,20.3,0,0,84.875,0,0.1,0,2.1515,0.3752,0,0,0,0,0,0,0,0,NA,NA,0.1735,NA,NA,NA,NA,0.0603,0.0715,0.0448,0.0341,0.0153,0.0154,0.0151,0.61,10.03,2.35,"MOD-00025","2022-09-07T23:50:13","2022-09-07T19:50:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988484"
24,649.3,52.6,701.9,670,0,670,1645.9,2.79999999999995,1648.7,1646.9,6.09999999999991,1654.8,42.328619,-71.086757,71.8,20.3,0,0,72.75,0,0,0,2.141,0.3614,0.0072,0,0,0,0,0,0,0,NA,NA,0.2101,NA,NA,NA,NA,0.0758,0.0664,0.0508,0.0255,0.0182,0.0072,0.0037,0.64,8.91,2.25,"MOD-00025","2022-09-07T23:49:13","2022-09-07T19:49:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988483"
24,648.6,54.1,702.7,668.3,0.100000000000023,668.4,1646.2,3,1649.2,1647.1,6.20000000000005,1655.4,42.328619,-71.086757,72,20.3,0,0,86.375,0,0,0,2.1912,0.4383,0,0,0,0,0,0,0,0,NA,NA,0.1877,NA,NA,NA,NA,0.0999,0.0959,0.0843,0.0192,0.0153,0.0039,0,0.72,4.64,2.58,"MOD-00025","2022-09-07T23:48:13","2022-09-07T19:48:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988482"
24,648.2,58.1999999999999,706.4,670.5,-0.100000000000023,670.4,1646.1,3.30000000000018,1649.4,1646.9,5.69999999999982,1655.1,42.328619,-71.086757,72.1,20.3,0,0,30.5,0,0,0,2.0171,0.2398,0.0078,0,0,0,0,0,0,0,NA,NA,0.1818,NA,NA,NA,NA,0.0423,0.0503,0.0425,0.0266,0.0308,0.0153,0.0077,0.53,11.95,2.22,"MOD-00025","2022-09-07T23:47:13","2022-09-07T19:47:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988481"
24,648,58.2,706.2,669.9,0.300000000000068,670.2,1646.3,3.5,1649.8,1647,5.90000000000009,1655.7,42.328619,-71.086757,72.4,20.3,0,0,89.75,0,0,0,2.0274,0.3603,0,0,0,0,0,0,0,0,NA,NA,0.1055,NA,NA,NA,NA,0.019,0.0374,0.0714,0.0226,0.0113,0.0074,0.015,0.49,8.18,1.95,"MOD-00025","2022-09-07T23:46:13","2022-09-07T19:46:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988480"
24,649.5,46.2,695.7,668.9,0,668.9,1646.2,3.09999999999991,1649.3,1647,6.10000000000014,1655.4,42.328619,-71.086757,72.3,20.3,0,0,67,0,0,0,1.9197,0.2447,0.0071,0,0,0,0,0,0,0,NA,NA,0.1152,NA,NA,NA,NA,0.018,0.0574,0.0577,0.0289,0.0109,0.0108,0,0.47,7.76,1.93,"MOD-00025","2022-09-07T23:45:13","2022-09-07T19:45:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988192"
24,647.2,50.8,698,669.9,-0.100000000000023,669.8,1646.1,3.10000000000014,1649.2,1647.2,6.09999999999991,1655.3,42.328619,-71.086757,72.3,20.3,0,0,72.875,0,0,0,1.8257,0.2941,0.0038,0,0,0,0,0,0,0,NA,NA,0.1269,NA,NA,NA,NA,0.0368,0.0449,0.0481,0.0223,0.0185,0.0224,0.0073,0.48,10.16,2,"MOD-00025","2022-09-07T23:44:13","2022-09-07T19:44:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988191"
24,648.6,49,697.6,669.3,-0.199999999999932,669.1,1646,2.70000000000005,1648.7,1647,6.20000000000005,1654.9,42.328619,-71.086757,72.2,20.3,0,0,98.375,0,0,0,2.187,0.3237,0,0,0.0037,0,0,0,0,0,NA,NA,0.0988,NA,NA,NA,NA,0.0435,0.0729,0.0622,0.0183,0.0145,0.011,0.0037,0.55,8.5,2.07,"MOD-00025","2022-09-07T23:43:13","2022-09-07T19:43:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988190"
24,649.9,47,696.9,669,-0.200000000000045,668.8,1646.1,2.90000000000009,1649,1647,6.40000000000009,1655.4,42.328619,-71.086757,72.7,20.3,0,0,78.625,0,0,0,2.3263,0.2332,0.0076,0,0,0,0,0,0,0,NA,NA,0.1164,NA,NA,NA,NA,0.0302,0.0301,0.0564,0.0337,0.0038,0.019,0.0076,0.5,10.76,1.94,"MOD-00025","2022-09-07T23:42:13","2022-09-07T19:42:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988189"
24,648.8,48.4000000000001,697.2,669.7,-0.200000000000045,669.5,1646,3,1649,1647,6.5,1655.5,42.328619,-71.086757,72.5,20.3,0,0,55.5,0,0,0,2.1088,0.3161,0,0,0,0,0,0,0,0,NA,NA,0.1503,NA,NA,NA,NA,0.0303,0.0528,0.0416,0.0454,0.0151,0.0112,0.0038,0.53,6.42,2.15,"MOD-00025","2022-09-07T23:41:13","2022-09-07T19:41:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13988188"
24,647.8,51,698.8,669,0.5,669.5,1646,3.09999999999991,1649.1,1646.9,6.20000000000005,1655.3,42.328619,-71.086757,72.4,20.3,0,0,65.875,0,0,0,2.2839,0.3568,0.011,0.0038,0,0,0,0,0,0,NA,NA,0.1463,NA,NA,NA,NA,0.0511,0.0585,0.0288,0.0399,0.0183,0.0109,0.0036,0.58,13.33,2.13,"MOD-00025","2022-09-07T23:40:13","2022-09-07T19:40:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987874"
24,648.3,57.4000000000001,705.7,669.3,-0.0999999999999091,669.2,1646.4,2.89999999999986,1649.3,1646.9,6.10000000000014,1655.4,42.328619,-71.086757,72.4,20.4,0,0,73,0,0,0,2.3058,0.3447,0.0074,0.0037,0,0,0,0,0,0,NA,NA,0.1795,NA,NA,NA,NA,0.0441,0.0589,0.0704,0.0442,0.0074,0,0.0074,0.62,11.11,2.34,"MOD-00025","2022-09-07T23:39:13","2022-09-07T19:39:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987873"
24,647.5,70.7,718.2,669.7,0.399999999999977,670.1,1646.2,3.59999999999991,1649.8,1647,5.70000000000005,1655.5,42.328619,-71.086757,72.6,20.4,0,0,76.75,0,0,0,2.5988,0.4526,0,0,0,0,0,0,0,0,NA,NA,0.2679,NA,NA,NA,NA,0.0637,0.095,0.063,0.0335,0.0039,0.0039,0.0193,0.78,9.26,2.55,"MOD-00025","2022-09-07T23:38:13","2022-09-07T19:38:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987872"
24,648.6,50.6,699.2,668.7,0.299999999999955,669,1646,3.79999999999995,1649.8,1647,6,1655.8,42.328619,-71.086757,72.6,20.4,0,0,67.75,0,0,0,2.6011,0.5403,0,0,0,0.004,0,0,0,0,NA,NA,0.3098,NA,NA,NA,NA,0.0993,0.099,0.0712,0.0356,0.0237,0.0159,0.008,0.88,12.48,3.16,"MOD-00025","2022-09-07T23:37:13","2022-09-07T19:37:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987871"
24,648.1,51.5,699.6,669.8,0,669.8,1646.1,3.40000000000009,1649.5,1647,5.90000000000009,1655.4,42.328619,-71.086757,72.6,20.4,0,0,94.875,0,0.5,0,2.4359,0.446,0.0038,0.0038,0,0,0,0,0,0,NA,NA,0.2221,NA,NA,NA,NA,0.1131,0.0976,0.0417,0.0377,0.0191,0.0189,0.0074,0.77,13.09,2.78,"MOD-00025","2022-09-07T23:36:13","2022-09-07T19:36:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987870"
24,647.9,50.4,698.3,669.5,-0.100000000000023,669.4,1646.1,3.5,1649.6,1646.9,5.90000000000009,1655.5,42.328619,-71.086757,73,20.4,0,0,97.125,0,0,0,2.4287,0.3472,0.0037,0,0,0,0,0,0,0,NA,NA,0.1739,NA,NA,NA,NA,0.0686,0.0362,0.0727,0.0433,0.0145,0.0146,0,0.63,7.84,2.5,"MOD-00025","2022-09-07T23:35:13","2022-09-07T19:35:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987557"
24,647.9,48.1,696,669.5,-0.5,669,1646,3.70000000000005,1649.7,1646.9,6,1655.7,42.328619,-71.086757,73,20.4,0,0,94.5,0,0,0,2.1764,0.3306,0.0073,0,0,0,0,0,0,0,NA,NA,0.168,NA,NA,NA,NA,0.0446,0.0594,0.0555,0.045,0.0148,0.015,0.0149,0.58,13.38,2.48,"MOD-00025","2022-09-07T23:34:13","2022-09-07T19:34:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987556"
24,648.6,51.8,700.4,669.5,-0.200000000000045,669.3,1646,3.5,1649.5,1646.9,6,1655.5,42.328619,-71.086757,72.7,20.4,0,0,82.75,0,0,0,2.1908,0.2981,0,0,0,0,0,0,0,0,NA,NA,0.0964,NA,NA,NA,NA,0.0326,0.054,0.0395,0.0217,0.0323,0.0283,0.0072,0.5,10.21,2.2,"MOD-00025","2022-09-07T23:33:13","2022-09-07T19:33:13","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/13987555"
