"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,649.6,51.1999999999999,700.8,669.2,4.89999999999998,674.1,1645.3,5.29999999999995,1650.6,1645.9,4.90000000000009,1655.5,42.328619,-71.086757,40.8,20.9,0,0,75.375,0,0,0,2.1592,0.2901,0,0,0,0,0,0,0,0,NA,NA,0.0992,NA,NA,NA,NA,0.0354,0.0212,0.0141,0.0212,0.0035,0,0.0106,0.45,4.54,1.14,"MOD-00025","2022-09-16T23:59:14","2022-09-16T19:59:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794584"
24,650.1,48.9,699,669.4,2.20000000000005,671.6,1645.2,4.39999999999986,1649.6,1645.9,5.60000000000014,1655.2,42.328619,-71.086757,40.7,20.9,0,0,70.5,0,0,0,2.1964,0.2919,0,0,0,0,0,0,0,0,NA,NA,0.1293,NA,NA,NA,NA,0.0148,0.0329,0.0111,0.0037,0.0036,0.0038,0,0.46,1.73,0.91,"MOD-00025","2022-09-16T23:58:14","2022-09-16T19:58:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794223"
24,652.1,46.8,698.9,669.5,1.10000000000002,670.6,1645,3.90000000000009,1648.9,1645.6,5.79999999999995,1654.7,42.328619,-71.086757,40.3,20.9,0,0,66.5,0,0,0,1.9842,0.2943,0,0,0,0,0,0,0,0,NA,NA,0.0903,NA,NA,NA,NA,0.0287,0.0215,0.018,0.0036,0.0107,0.0035,0.007,0.42,4.07,1.02,"MOD-00025","2022-09-16T23:57:14","2022-09-16T19:57:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794222"
24,649.6,48.6,698.2,669.2,1.39999999999998,670.6,1645,4.29999999999995,1649.3,1645.8,5.79999999999995,1655.1,42.328619,-71.086757,40.4,20.9,0,0,77.875,0,0,0,2.1743,0.3026,0,0,0.0036,0,0,0,0,0,NA,NA,0.1448,NA,NA,NA,NA,0.0425,0.0142,0.032,0.0214,0.0106,0.007,0.0036,0.5,7,1.47,"MOD-00025","2022-09-16T23:56:14","2022-09-16T19:56:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794221"
24,650.4,47.2,697.6,669.2,1.29999999999995,670.5,1644.9,3.89999999999986,1648.8,1645.9,6,1654.8,42.328619,-71.086757,40.2,20.9,0,0,54.625,0,0,0,2.1264,0.291,0,0,0,0,0,0,0,0,NA,NA,0.1084,NA,NA,NA,NA,0.0106,0.0174,0.0174,0.0105,0.0035,0,0.0034,0.43,2.26,0.92,"MOD-00025","2022-09-16T23:55:14","2022-09-16T19:55:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794220"
24,651.4,46.4,697.8,669.2,1.29999999999995,670.5,1645.2,3.39999999999986,1648.6,1645.8,6.20000000000005,1654.8,42.328619,-71.086757,40.1,20.9,0,0,65,0,0,0,2.0748,0.2499,0,0,0,0,0,0,0,0,NA,NA,0.1094,NA,NA,NA,NA,0.0106,0.0385,0.0106,0.007,0.0071,0,0.0035,0.43,2.44,0.95,"MOD-00025","2022-09-16T23:54:14","2022-09-16T19:54:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14794219"
24,649.7,48.3,698,668.9,1.10000000000002,670,1645.3,3.29999999999995,1648.6,1645.9,5.80000000000018,1654.4,42.328619,-71.086757,40.3,21,0,0,82.625,0,0,0,1.9571,0.3039,0,0,0,0.0035,0,0,0,0,NA,NA,0.0786,NA,NA,NA,NA,0.024,0.0239,0.0171,0.0137,0.0068,0.0102,0,0.41,5.67,1.11,"MOD-00025","2022-09-16T23:53:14","2022-09-16T19:53:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793854"
24,650.3,49.5,699.8,669.4,0.600000000000023,670,1645.1,3.60000000000014,1648.7,1645.9,6.20000000000005,1654.9,42.328619,-71.086757,40.5,21,0,0,72,0,0,0,1.8772,0.2936,0,0,0,0,0,0,0,0,NA,NA,0.1672,NA,NA,NA,NA,0.0374,0.0239,0.0137,0.0069,0.0068,0.0137,0.0034,0.47,4.44,1.14,"MOD-00025","2022-09-16T23:52:14","2022-09-16T19:52:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793853"
24,650.7,52.9,703.6,669.4,1.30000000000007,670.7,1645.1,4,1649.1,1645.8,5.60000000000014,1654.7,42.328619,-71.086757,40.4,21,0,0,69.125,0,0,0,1.937,0.2639,0.007,0,0,0,0,0,0,0,NA,NA,0.1106,NA,NA,NA,NA,0.031,0.0276,0.0138,0.0035,0.0069,0.0035,0,0.43,4.89,0.94,"MOD-00025","2022-09-16T23:51:14","2022-09-16T19:51:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793852"
24,651.8,61.8000000000001,713.6,669.7,1.79999999999995,671.5,1645.1,5.20000000000005,1650.3,1645.9,4.90000000000009,1655.2,42.328619,-71.086757,40.8,21,0,0,74,0,0.5,0,1.9825,0.2576,0,0,0,0,0,0,0,0,NA,NA,0.088,NA,NA,NA,NA,0.0493,0.0351,0.0143,0.0212,0.0036,0.0036,0.0036,0.44,3.27,1.21,"MOD-00025","2022-09-16T23:50:14","2022-09-16T19:50:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793851"
24,652,74.1,726.1,669.7,3.5,673.2,1645.1,5.20000000000005,1650.3,1645.8,4.70000000000005,1655,42.328619,-71.086757,40.5,21,0,0,64.25,0,0.4,0,1.9829,0.3318,0,0.0035,0,0,0,0,0,0,NA,NA,0.091,NA,NA,NA,NA,0.0211,0.0141,0.0104,0.0071,0.0141,0,0,0.42,3.95,0.92,"MOD-00025","2022-09-16T23:49:14","2022-09-16T19:49:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793850"
24,650.3,59.6,709.9,669.6,3.5,673.1,1645.2,5.20000000000005,1650.4,1645.8,4.89999999999986,1655.3,42.328619,-71.086757,40.5,21,0,0,63.125,0,0,0,1.8684,0.2487,0,0,0,0,0,0,0,0,NA,NA,0.0949,NA,NA,NA,NA,0.0141,0.014,0.0247,0.0138,0,0,0,0.39,1.23,0.9,"MOD-00025","2022-09-16T23:48:14","2022-09-16T19:48:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793529"
24,650.5,48.3,698.8,669.9,3,672.9,1644.9,5.19999999999982,1650.1,1645.8,4.80000000000018,1654.9,42.328619,-71.086757,40.3,21.1,0,0,71,0,0,0,2.0738,0.3156,0,0.0037,0,0,0,0,0,0,NA,NA,0.1307,NA,NA,NA,NA,0.039,0.0214,0.0105,0.0176,0.0036,0.0034,0,0.47,4.29,1.08,"MOD-00025","2022-09-16T23:47:14","2022-09-16T19:47:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793528"
24,650.8,48.3000000000001,699.1,670,2.29999999999995,672.3,1645.1,4.80000000000018,1649.9,1645.6,5,1654.9,42.328619,-71.086757,40.4,21.1,0,0,56.75,0,0,0,1.7814,0.223,0.0033,0,0,0,0,0,0,0,NA,NA,0.0747,NA,NA,NA,NA,0.0303,0.0306,0.0238,0.0201,0.0133,0,0,0.39,3.84,1.25,"MOD-00025","2022-09-16T23:46:14","2022-09-16T19:46:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793527"
24,649.2,50,699.2,669.8,1.60000000000002,671.4,1645.2,4.39999999999986,1649.6,1645.8,5.5,1655.1,42.328619,-71.086757,40.3,21.1,0,0,77.625,0,0,0,1.8501,0.3126,0.0034,0,0,0,0,0,0,0,NA,NA,0.0881,NA,NA,NA,NA,0.0238,0.0441,0.0304,0.0068,0.0171,0.0034,0.0034,0.43,5.33,1.34,"MOD-00025","2022-09-16T23:45:14","2022-09-16T19:45:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793526"
24,649.8,50.1,699.9,669.9,1,670.9,1645.2,4.20000000000005,1649.4,1645.8,5.39999999999986,1654.8,42.328619,-71.086757,40.1,21.1,0,0,56.375,0,0,0,1.6282,0.2144,0.0033,0,0,0,0,0,0,0,NA,NA,0.127,NA,NA,NA,NA,0.0301,0.0166,0.0199,0.0134,0,0.01,0,0.38,4.09,1,"MOD-00025","2022-09-16T23:44:14","2022-09-16T19:44:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793525"
24,650.9,48.8000000000001,699.7,670.3,2.10000000000002,672.4,1644.9,4.79999999999995,1649.7,1646,5.29999999999995,1655,42.328619,-71.086757,40.1,21.1,0,0,71.125,0,0,0,1.6179,0.269,0.0033,0,0,0,0,0,0,0,NA,NA,0.0723,NA,NA,NA,NA,0.0295,0.036,0.013,0.0131,0.0197,0,0.0033,0.37,4.8,1.18,"MOD-00025","2022-09-16T23:43:14","2022-09-16T19:43:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793174"
24,650.4,48.8000000000001,699.2,669.7,4.69999999999993,674.4,1645.2,5.09999999999991,1650.3,1645.8,4.79999999999995,1655.1,42.328619,-71.086757,40.1,21.2,0,0,74.875,0,0,0,1.7081,0.2388,0,0,0,0,0,0,0,0,NA,NA,0.1312,NA,NA,NA,NA,0.0169,0.02,0.0133,0.0034,0.0068,0.0034,0,0.39,1.78,0.83,"MOD-00025","2022-09-16T23:42:14","2022-09-16T19:42:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793173"
24,650.1,49.8,699.9,669.7,6,675.7,1645.1,5.20000000000005,1650.3,1645.8,4.70000000000005,1655,42.328619,-71.086757,40,21.2,0,0,73.875,0,0,0,1.745,0.2184,0.0034,0,0.0034,0,0,0,0,0,NA,NA,0.0955,NA,NA,NA,NA,0.024,0.0103,0.0102,0.0272,0.0068,0.0103,0.0068,0.36,9.15,1.16,"MOD-00025","2022-09-16T23:41:14","2022-09-16T19:41:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793172"
24,650.8,48.7,699.5,670.1,4.79999999999995,674.9,1645.2,4.39999999999986,1649.6,1645.9,5.10000000000014,1654.7,42.328619,-71.086757,40,21.2,0,0,61.375,0,0,0,1.644,0.2751,0,0,0,0,0,0,0,0,NA,NA,0.0543,NA,NA,NA,NA,0.01,0.0202,0.0137,0.01,0,0,0.0101,0.33,3.66,0.76,"MOD-00025","2022-09-16T23:40:14","2022-09-16T19:40:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793171"
24,650.3,49.4000000000001,699.7,669.5,2.60000000000002,672.1,1645,4.70000000000005,1649.7,1645.9,5.09999999999991,1654.8,42.328619,-71.086757,40.3,21.2,0,0,71.375,0,0,0,1.9078,0.2644,0.0071,0,0,0,0,0,0,0,NA,NA,0.0929,NA,NA,NA,NA,0.0571,0.0322,0.0392,0.0215,0.0108,0.0108,0.0035,0.46,8.16,1.63,"MOD-00025","2022-09-16T23:39:14","2022-09-16T19:39:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14793170"
24,651,48,699,669.7,4.09999999999991,673.8,1645,5,1650,1645.7,5.20000000000005,1655.2,42.328619,-71.086757,40.5,21.2,0,0,49.75,0,0,0,1.7526,0.2345,0,0,0,0,0.0037,0,0,0,NA,NA,0.0898,NA,NA,NA,NA,0.0037,0.0216,0.0218,0.0147,0.0036,0.0037,0.0037,0.36,5.4,0.98,"MOD-00025","2022-09-16T23:38:14","2022-09-16T19:38:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792847"
24,649.2,48.0999999999999,697.3,669.5,1.70000000000005,671.2,1645,3.79999999999995,1648.8,1645.9,5.60000000000014,1654.4,42.328619,-71.086757,40.2,21.2,0,0,44.625,0,0,0,1.6021,0.2494,0.0034,0,0.0034,0,0,0,0,0,NA,NA,0.075,NA,NA,NA,NA,0.0273,0.0034,0.0173,0.0242,0.0172,0.0033,0.0035,0.34,7.83,1.19,"MOD-00025","2022-09-16T23:37:14","2022-09-16T19:37:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792846"
24,650.1,47.1999999999999,697.3,669.5,0,669.5,1645.2,3.20000000000005,1648.4,1645.8,6.5,1654.9,42.328619,-71.086757,40.3,21.3,0,0,59.875,0,0,0,1.6648,0.261,0,0,0,0,0,0,0,0,NA,NA,0.1011,NA,NA,NA,NA,0.018,0.0325,0.011,0.0071,0.0074,0.0073,0.0036,0.38,3.81,0.96,"MOD-00025","2022-09-16T23:36:14","2022-09-16T19:36:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792845"
24,650.8,46.6,697.4,669.3,0.800000000000068,670.1,1644.8,3.79999999999995,1648.6,1645.6,5.90000000000009,1654.5,42.328619,-71.086757,40,21.3,0,0,61,0,0,0,1.8221,0.231,0.0037,0.0038,0,0,0.0038,0,0,0,NA,NA,0.1007,NA,NA,NA,NA,0.0336,0.0337,0.0149,0.0074,0.0037,0.0186,0,0.41,10.39,1.11,"MOD-00025","2022-09-16T23:35:14","2022-09-16T19:35:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792844"
24,651,46.3,697.3,669.8,0.900000000000091,670.7,1645.1,3.70000000000005,1648.8,1645.9,5.79999999999995,1654.6,42.328619,-71.086757,40,21.3,0,0,57.375,0,0,0,1.808,0.2463,0,0,0,0,0,0,0,0,NA,NA,0.0929,NA,NA,NA,NA,0.0177,0.0182,0.0108,0.0183,0.0071,0.0035,0.0035,0.38,3.14,1,"MOD-00025","2022-09-16T23:34:14","2022-09-16T19:34:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792843"
24,650.9,47.1,698,670.1,0.100000000000023,670.2,1645.1,2.70000000000005,1647.8,1645.5,6.5,1654.3,42.328619,-71.086757,39.8,21.3,0,0,45.875,0,0,0,1.7755,0.1934,0,0,0,0,0,0,0,0,NA,NA,0.0883,NA,NA,NA,NA,0.0245,0.0351,0.0141,0.0137,0,0.0176,0,0.38,3.75,1.07,"MOD-00025","2022-09-16T23:33:14","2022-09-16T19:33:14","https://api.quant-aq.com/device-api/v1/devices/MOD-00025/data/raw/14792501"
