"flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn","timestamp","timestamp_local","url"
24,649.4,44.8000000000001,694.2,666.5,2,668.5,1646.4,1.29999999999995,1647.7,1646.3,5,1652.7,42.3289,-71.0815,85.5,19.5,0,0,322.375,0.9,5,3.6,5.4446,0.6138,0,0,0,0,0,0,0,0,NA,NA,0.3462,NA,NA,NA,NA,0.1333,0.134,0.1435,0.1062,0.0206,0.0206,0,1.36,11.68,5.38,"MOD-00028","2022-09-05T23:59:01","2022-09-05T19:59:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13815127"
24,649,45.9,694.9,666.4,2.70000000000005,669.1,1646.3,1.5,1647.8,1646.5,4.5,1652.3,42.3289,-71.0815,85.7,19.5,0,0,331.375,1,4.8,4,5.3529,0.6196,0,0,0,0,0,0,0,0,NA,NA,0.3166,NA,NA,NA,NA,0.0703,0.1235,0.1536,0.0961,0.0231,0.0198,0.0034,1.27,12.21,5.14,"MOD-00028","2022-09-05T23:58:01","2022-09-05T19:58:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13815126"
24,648.5,46.3,694.8,666.2,2.5,668.7,1646.1,2.70000000000005,1648.8,1646.4,4.10000000000014,1652.9,42.3289,-71.0815,86.2,19.5,0,0,333.875,1,4.5,3.5,5.7573,0.7973,0,0,0,0,0,0,0,0,NA,NA,0.3472,NA,NA,NA,NA,0.0981,0.1413,0.1921,0.101,0.0237,0.0136,0,1.45,11.4,5.78,"MOD-00028","2022-09-05T23:57:01","2022-09-05T19:57:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13815125"
24,650,44.2,694.2,666.2,2,668.2,1646.2,3.29999999999995,1649.5,1646.4,3.79999999999995,1653.3,42.3289,-71.0815,86.7,19.6,0,0,330,1.6,4.1,4.1,6.5478,0.875,0.0035,0,0,0,0,0,0,0,NA,NA,0.2853,NA,NA,NA,NA,0.0965,0.1375,0.1757,0.1617,0.0174,0.0208,0.0172,1.52,19.8,6.54,"MOD-00028","2022-09-05T23:56:01","2022-09-05T19:56:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814827"
24,649.9,44.5,694.4,666,2,668,1646.2,3,1649.2,1646.3,3.89999999999986,1653.1,42.3289,-71.0815,86.3,19.6,0,0,342.625,1.1,4.4,3.4,6.0969,0.718,0,0,0,0,0,0,0,0,NA,NA,0.3,NA,NA,NA,NA,0.1125,0.1094,0.1843,0.0856,0.0135,0.0204,0.0135,1.41,14.59,5.34,"MOD-00028","2022-09-05T23:55:01","2022-09-05T19:55:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814826"
24,649.6,44.1999999999999,693.8,666.2,2.19999999999993,668.4,1646.1,3.10000000000014,1649.2,1646.3,4.09999999999991,1653.3,42.3289,-71.0815,86.3,19.6,0,0,344,0.4,4,3.4,5.7369,0.8657,0.0035,0,0,0,0,0,0,0,NA,NA,0.3078,NA,NA,NA,NA,0.1203,0.1622,0.2197,0.1139,0.0394,0.0248,0.014,1.5,20.26,6.75,"MOD-00028","2022-09-05T23:54:01","2022-09-05T19:54:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814825"
24,648.9,43.2,692.1,666.3,2.5,668.8,1646,2.70000000000005,1648.7,1646.4,3.89999999999986,1652.6,42.3289,-71.0815,86.1,19.6,0,0,356.75,0,4.2,3.2,5.6618,0.7202,0,0,0,0,0,0,0,0,NA,NA,0.2959,NA,NA,NA,NA,0.0896,0.2106,0.1992,0.1448,0.0345,0.0206,0.0034,1.45,15.75,6.91,"MOD-00028","2022-09-05T23:53:01","2022-09-05T19:53:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814824"
24,649.1,43,692.1,666.4,2.30000000000007,668.7,1646.5,2.20000000000005,1648.7,1646.4,3.89999999999986,1652.6,42.3289,-71.0815,86.4,19.6,0,0,342.625,0.1,3.2,2.9,5.9111,0.8721,0.0036,0,0,0,0,0,0,0,NA,NA,0.3566,NA,NA,NA,NA,0.1395,0.1954,0.1955,0.125,0.0251,0.0431,0.0145,1.59,22.47,6.95,"MOD-00028","2022-09-05T23:52:01","2022-09-05T19:52:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814823"
24,648.4,43.3000000000001,691.7,667.2,2.19999999999993,669.4,1646.2,2.20000000000005,1648.4,1646.3,4.29999999999995,1652.7,42.3289,-71.0815,86.7,19.6,0,0,320.375,0,3.5,2,6.0699,0.819,0,0,0,0,0,0,0,0,NA,NA,0.3349,NA,NA,NA,NA,0.1096,0.1728,0.2077,0.0895,0.0171,0.0242,0,1.53,12.59,6,"MOD-00028","2022-09-05T23:51:01","2022-09-05T19:51:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814497"
24,649.9,44.1,694,666.2,2.09999999999991,668.3,1646.1,2.70000000000005,1648.8,1646.4,3.70000000000005,1652.5,42.3289,-71.0815,87,19.6,0,0,322.75,0,3.2,2.9,6.0935,0.8531,0,0.0033,0.0035,0,0,0,0,0,NA,NA,0.3684,NA,NA,NA,NA,0.0952,0.1706,0.1527,0.1324,0.0307,0.0277,0.0033,1.52,19.94,6.3,"MOD-00028","2022-09-05T23:50:01","2022-09-05T19:50:01","https://api.quant-aq.com/device-api/v1/devices/MOD-00028/data/raw/13814496"
