"flag","geo.lat","geo.lon","met.rh","met.temp","neph.bin0","neph.bin1","neph.bin2","neph.bin3","neph.bin4","neph.bin5","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","opc.rh","opc.temp","sn","timestamp","timestamp_local","url"
0, 42.3310,-71.0859,50.02,24.57, 526.875, 139.125,  24.500,   1.250,   0.000,   0.000,   1.250,   2.375,   2.375,  3.5935,  0.3221,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0833,  0.0000,  0.0000,  0.0000,  0.0000,  0.0452,  0.0695,  0.0417,  0.0104,  0.0174,  0.0139,  0.0068,  0.6800,  8.4800,  1.9900,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:59:05","2022-08-12T19:59:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164056642"
0, 42.3310,-71.0859,49.95,24.59, 624.375, 170.250,  23.000,   2.500,   0.000,   0.000,   1.750,   3.250,   3.250,  3.7298,  0.3655,  0.0036,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0924,  0.0000,  0.0000,  0.0000,  0.0000,  0.0175,  0.0424,  0.0352,  0.0318,  0.0035,  0.0107,  0.0106,  0.6600, 10.6400,  1.8500,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:58:05","2022-08-12T19:58:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164056641"
0, 42.3310,-71.0859,49.95,24.59, 624.375, 170.250,  23.000,   2.500,   0.000,   0.000,   1.750,   3.250,   3.250,  3.7298,  0.3655,  0.0036,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0924,  0.0000,  0.0000,  0.0000,  0.0000,  0.0175,  0.0424,  0.0352,  0.0318,  0.0035,  0.0107,  0.0106,  0.6600, 10.6400,  1.8500,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:58:05","2022-08-12T19:58:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164056640"
0, 42.3310,-71.0859,49.77,24.61, 513.000, 139.875,  21.000,   1.250,   0.000,   0.000,   1.250,   2.250,   2.250,  3.6349,  0.3601,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1309,  0.0000,  0.0000,  0.0000,  0.0000,  0.0354,  0.0494,  0.0458,  0.0353,  0.0283,  0.0175,  0.0071,  0.7100,  9.0300,  2.4800,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:57:05","2022-08-12T19:57:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054119"
0, 42.3310,-71.0859,49.82,24.63, 382.875, 103.750,  21.750,   2.000,   1.250,   1.250,   1.000,   2.875,   2.250,  3.5675,  0.3898,  0.0000,  0.0000,  0.0034,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1594,  0.0000,  0.0000,  0.0000,  0.0000,  0.0313,  0.0452,  0.0450,  0.0447,  0.0172,  0.0279,  0.0104,  0.7200, 13.3900,  2.5600,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:56:05","2022-08-12T19:56:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054118"
0, 42.3310,-71.0859,49.47,24.65, 403.875, 109.125,  15.750,   1.000,   0.000,   0.000,   1.000,   2.250,   2.000,  3.9422,  0.3850,  0.0068,  0.0034,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1803,  0.0000,  0.0000,  0.0000,  0.0000,  0.0345,  0.0346,  0.0588,  0.0379,  0.0277,  0.0035,  0.0035,  0.7800, 11.2400,  2.5000,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:55:05","2022-08-12T19:55:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054116"
0, 42.3310,-71.0859,49.39,24.66, 569.625, 161.250,  38.500,   0.500,   0.000,   0.000,   1.875,   3.875,   3.875,  3.8603,  0.5292,  0.0068,  0.0032,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.1453,  0.0000,  0.0000,  0.0000,  0.0000,  0.0270,  0.0642,  0.0437,  0.0238,  0.0135,  0.0202,  0.0034,  0.7900, 12.0800,  2.2700,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:54:05","2022-08-12T19:54:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054114"
0, 42.3310,-71.0859,48.96,24.68, 480.000, 132.125,  27.000,   1.000,   0.000,   0.000,   1.625,   3.500,   3.500,  4.5282,  0.6686,  0.0033,  0.0068,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2331,  0.0000,  0.0000,  0.0000,  0.0000,  0.0282,  0.0594,  0.0380,  0.0767,  0.0136,  0.0210,  0.0106,  0.9700, 16.5200,  3.1400,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:53:05","2022-08-12T19:53:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054110"
0, 42.3310,-71.0859,48.90,24.72, 679.875, 185.375,  37.750,   1.000,   0.000,   0.000,   3.000,   4.500,   4.500,  5.3870,  0.9923,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2636,  0.0000,  0.0000,  0.0000,  0.0000,  0.0420,  0.0416,  0.0347,  0.0486,  0.0278,  0.0207,  0.0068,  1.1600, 11.6600,  3.0800,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:52:05","2022-08-12T19:52:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054107"
0, 42.3310,-71.0859,48.90,24.72, 679.875, 185.375,  37.750,   1.000,   0.000,   0.000,   3.000,   4.500,   4.500,  5.3870,  0.9923,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2636,  0.0000,  0.0000,  0.0000,  0.0000,  0.0420,  0.0416,  0.0347,  0.0486,  0.0278,  0.0207,  0.0068,  1.1600, 11.6600,  3.0800,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:52:05","2022-08-12T19:52:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164054109"
0, 42.3310,-71.0859,48.62,24.75, 609.000, 161.875,  17.500,   2.000,   0.000,   0.000,   2.375,   3.500,   3.500,  6.5953,  1.2292,  0.0071,  0.0000,  0.0035,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.3173,  0.0000,  0.0000,  0.0000,  0.0000,  0.0279,  0.0940,  0.0697,  0.0523,  0.0278,  0.0035,  0.0070,  1.4600, 14.3400,  3.7900,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:51:05","2022-08-12T19:51:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164051702"
0, 42.3310,-71.0859,48.58,24.76, 528.750, 149.750,  29.750,   3.750,   0.000,   0.000,   1.875,   4.250,   3.625,  5.8006,  1.1307,  0.0069,  0.0034,  0.0000,  0.0034,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2744,  0.0000,  0.0000,  0.0000,  0.0000,  0.0378,  0.0516,  0.0447,  0.0444,  0.0276,  0.0205,  0.0067,  1.2700, 17.6400,  3.2600,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:50:05","2022-08-12T19:50:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164051701"
0, 42.3310,-71.0859,47.87,24.79, 564.750, 144.125,  21.500,   0.250,   0.250,   0.000,   2.125,   3.375,   3.250,  5.4568,  0.8732,  0.0036,  0.0036,  0.0036,  0.0000,  0.0036,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2820,  0.0000,  0.0000,  0.0000,  0.0000,  0.0321,  0.0718,  0.0502,  0.0465,  0.0107,  0.0140,  0.0107,  1.1800, 18.0000,  3.0300,  0.0000,  0.0000,"MOD-PM-00222","2022-08-12T23:49:05","2022-08-12T19:49:05","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/164051700"
