"flag","geo.lat","geo.lon","met.rh","met.temp","neph.bin0","neph.bin1","neph.bin2","neph.bin3","neph.bin4","neph.bin5","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","opc.rh","opc.temp","sn","timestamp","timestamp_local","url"
0, 42.3310,-71.0859,78.72,21.41, 384.750,  90.625,   7.000,   0.250,   0.000,   0.000,   1.000,   1.250,   1.250, 4.3266, 0.2554, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1048, 0.0000, 0.0000, 0.0000, 0.0000, 0.0150, 0.0413, 0.0415, 0.0075, 0.0037, 0.0038, 0.0000, 0.7000, 2.5200, 1.4900, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T18:04:01","2022-09-06T14:04:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783350"
0, 42.3310,-71.0859,79.45,21.40, 465.000, 116.375,   8.500,   0.000,   0.000,   0.000,   1.250,   1.750,   1.750, 4.2395, 0.3165, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0884, 0.0000, 0.0000, 0.0000, 0.0000, 0.0220, 0.0257, 0.0294, 0.0147, 0.0037, 0.0073, 0.0037, 0.6900, 4.0000, 1.4600, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T18:03:01","2022-09-06T14:03:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783347"
0, 42.3310,-71.0859,79.29,21.39, 341.625,  90.125,   9.750,   1.250,   1.250,   0.000,   0.875,   1.875,   1.125, 4.4942, 0.3208, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0804, 0.0000, 0.0000, 0.0000, 0.0000, 0.0293, 0.0290, 0.0439, 0.0220, 0.0108, 0.0000, 0.0000, 0.7300, 2.8900, 1.7600, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T18:02:01","2022-09-06T14:02:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783346"
0, 42.3310,-71.0859,78.42,21.39, 355.500,  98.375,  14.000,   0.000,   0.000,   0.000,   0.250,   1.125,   1.125, 4.3065, 0.2909, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0733, 0.0000, 0.0000, 0.0000, 0.0000, 0.0257, 0.0110, 0.0404, 0.0074, 0.0073, 0.0074, 0.0074, 0.6700, 5.0800, 1.4600, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T18:01:01","2022-09-06T14:01:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783345"
0, 42.3310,-71.0859,76.90,21.39, 408.375,  99.125,  13.750,   0.000,   0.000,   0.000,   0.375,   1.250,   1.250, 3.7297, 0.2747, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0674, 0.0000, 0.0000, 0.0000, 0.0000, 0.0375, 0.0301, 0.0340, 0.0189, 0.0076, 0.0038, 0.0000, 0.6300, 2.9100, 1.5300, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T18:00:01","2022-09-06T14:00:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783344"
0, 42.3310,-71.0859,79.14,21.38, 937.500, 245.500,  31.000,   1.250,   0.000,   0.000,   4.250,   5.625,   5.625, 4.4819, 0.2654, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1068, 0.0000, 0.0000, 0.0000, 0.0000, 0.0111, 0.0258, 0.0295, 0.0221, 0.0037, 0.0000, 0.0000, 0.7000, 2.1700, 1.4700, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:59:01","2022-09-06T13:59:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783371"
0, 42.3310,-71.0859,79.14,21.38, 937.500, 245.500,  31.000,   1.250,   0.000,   0.000,   4.250,   5.625,   5.625, 4.4819, 0.2654, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1068, 0.0000, 0.0000, 0.0000, 0.0000, 0.0111, 0.0258, 0.0295, 0.0221, 0.0037, 0.0000, 0.0000, 0.7000, 2.1700, 1.4700, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:59:01","2022-09-06T13:59:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176783343"
0, 42.3310,-71.0859,77.79,21.37, 810.750, 216.125,  20.250,   2.250,   1.250,   0.000,   3.250,   5.125,   4.375, 4.9740, 0.3858, 0.0000, 0.0036, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1226, 0.0000, 0.0000, 0.0000, 0.0000, 0.0484, 0.0556, 0.0371, 0.0188, 0.0113, 0.0038, 0.0000, 0.8700, 5.7600, 1.9900, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:58:01","2022-09-06T13:58:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781388"
0, 42.3310,-71.0859,77.32,21.37, 365.625, 105.375,  24.750,   1.500,   1.500,   1.500,   1.500,   3.500,   2.125, 3.6191, 0.2814, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0983, 0.0000, 0.0000, 0.0000, 0.0000, 0.0217, 0.0252, 0.0216, 0.0252, 0.0107, 0.0000, 0.0108, 0.6100, 5.4500, 1.5100, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:57:01","2022-09-06T13:57:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781387"
0, 42.3310,-71.0859,79.02,21.37, 363.750, 107.000,  17.750,   2.000,   0.000,   0.000,   0.875,   2.500,   2.500, 4.3465, 0.3236, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0885, 0.0000, 0.0000, 0.0000, 0.0000, 0.0183, 0.0148, 0.0405, 0.0147, 0.0075, 0.0036, 0.0000, 0.7000, 2.8100, 1.5100, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:56:01","2022-09-06T13:56:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781385"
0, 42.3310,-71.0859,79.78,21.37, 315.000,  91.750,  12.250,   1.000,   0.000,   0.000,   0.750,   1.625,   1.625, 4.2887, 0.2896, 0.0038, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0952, 0.0000, 0.0000, 0.0000, 0.0000, 0.0268, 0.0268, 0.0380, 0.0115, 0.0000, 0.0113, 0.0038, 0.7000, 6.0400, 1.5200, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:55:01","2022-09-06T13:55:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781383"
0, 42.3310,-71.0859,79.49,21.36, 433.125, 111.125,  17.500,   0.750,   0.000,   0.000,   1.125,   2.000,   2.000, 3.9207, 0.2690, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0991, 0.0000, 0.0000, 0.0000, 0.0000, 0.0268, 0.0265, 0.0307, 0.0038, 0.0191, 0.0037, 0.0037, 0.6500, 4.1800, 1.4800, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:54:01","2022-09-06T13:54:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781381"
0, 42.3310,-71.0859,80.78,21.36, 327.750,  88.000,  20.750,   1.750,   1.000,   1.000,   1.000,   2.750,   2.000, 4.6210, 0.3137, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1331, 0.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0540, 0.0071, 0.0179, 0.0108, 0.0000, 0.0107, 0.7600, 5.3300, 1.5600, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:53:01","2022-09-06T13:53:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781376"
0, 42.3310,-71.0859,80.78,21.36, 327.750,  88.000,  20.750,   1.750,   1.000,   1.000,   1.000,   2.750,   2.000, 4.6210, 0.3137, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1331, 0.0000, 0.0000, 0.0000, 0.0000, 0.0108, 0.0540, 0.0071, 0.0179, 0.0108, 0.0000, 0.0107, 0.7600, 5.3300, 1.5600, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:53:01","2022-09-06T13:53:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176781375"
0, 42.3310,-71.0859,81.27,21.35, 423.750, 114.500,  15.500,   1.250,   0.000,   0.000,   1.000,   1.750,   1.750, 4.4378, 0.3107, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0610, 0.0000, 0.0000, 0.0000, 0.0000, 0.0250, 0.0535, 0.0143, 0.0144, 0.0036, 0.0108, 0.0036, 0.7100, 4.4200, 1.4900, 0.0000, 0.0000,"MOD-PM-00222","2022-09-06T17:52:01","2022-09-06T13:52:01","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/176779410"
