"flag","geo.lat","geo.lon","met.rh","met.temp","neph.bin0","neph.bin1","neph.bin2","neph.bin3","neph.bin4","neph.bin5","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","opc.rh","opc.temp","sn","timestamp","timestamp_local","url"
0, 42.3293,-71.0778,45.95,23.79, 252.375,  67.250,   4.625,   0.000,   0.000,   0.000,   0.750,   0.750,   0.750, 2.5783, 0.3655, 0.0046, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0875, 0.0000, 0.0000, 0.0000, 0.0000, 0.0182, 0.0139, 0.0184, 0.0091, 0.0094, 0.0139, 0.0139, 0.4900, 9.5000, 1.2400, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:59:16","2022-09-03T19:59:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347249"
0, 42.3293,-71.0778,45.85,23.81, 292.875,  72.500,   8.750,   1.000,   0.000,   0.000,   0.750,   1.125,   1.125, 2.9081, 0.4439, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0928, 0.0000, 0.0000, 0.0000, 0.0000, 0.0225, 0.0278, 0.0230, 0.0223, 0.0095, 0.0044, 0.0000, 0.5800, 3.0200, 1.4400, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:58:16","2022-09-03T19:58:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347248"
0, 42.3293,-71.0778,45.80,23.84, 353.625,  92.125,  12.750,   0.500,   0.000,   0.000,   0.875,   1.875,   1.875, 3.6069, 0.5512, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2239, 0.0000, 0.0000, 0.0000, 0.0000, 0.0231, 0.0373, 0.0091, 0.0189, 0.0000, 0.0138, 0.0000, 0.7700, 3.7500, 1.5100, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:57:16","2022-09-03T19:57:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347247"
0, 42.3293,-71.0778,45.82,23.86, 421.500, 112.500,  19.500,   1.250,   0.000,   0.000,   1.500,   2.125,   2.125, 4.2753, 0.4314, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0286, 0.0237, 0.0324, 0.0046, 0.0093, 0.0046, 0.0049, 0.7400, 4.1000, 1.4700, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:56:16","2022-09-03T19:56:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347246"
0, 42.3293,-71.0778,45.83,23.88, 412.125, 101.875,  14.000,   0.375,   0.000,   0.000,   1.000,   1.875,   1.875, 5.6459, 0.7986, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1961, 0.0000, 0.0000, 0.0000, 0.0000, 0.0311, 0.0179, 0.0045, 0.0176, 0.0044, 0.0000, 0.0043, 1.0400, 3.3100, 1.6000, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:55:16","2022-09-03T19:55:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347245"
0, 42.3293,-71.0778,45.93,23.91, 564.375, 145.125,  12.500,   0.000,   0.000,   0.000,   2.000,   2.625,   2.625, 5.7997, 0.8034, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1641, 0.0000, 0.0000, 0.0000, 0.0000, 0.0225, 0.0484, 0.0488, 0.0087, 0.0000, 0.0091, 0.0042, 1.0800, 4.7500, 2.0400, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:54:16","2022-09-03T19:54:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347243"
0, 42.3293,-71.0778,45.93,23.91, 564.375, 145.125,  12.500,   0.000,   0.000,   0.000,   2.000,   2.625,   2.625, 5.7997, 0.8034, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1641, 0.0000, 0.0000, 0.0000, 0.0000, 0.0225, 0.0484, 0.0488, 0.0087, 0.0000, 0.0091, 0.0042, 1.0800, 4.7500, 2.0400, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:54:16","2022-09-03T19:54:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175347244"
0, 42.3293,-71.0778,45.80,23.93, 474.750, 123.250,  19.375,   0.375,   0.000,   0.000,   1.875,   2.375,   2.375, 4.5549, 0.6385, 0.0044, 0.0000, 0.0000, 0.0045, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.1523, 0.0000, 0.0000, 0.0000, 0.0000, 0.0227, 0.0453, 0.0176, 0.0136, 0.0180, 0.0092, 0.0047, 0.8700,10.7900, 1.8600, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:53:16","2022-09-03T19:53:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175345029"
0, 42.3293,-71.0778,45.54,23.96, 425.625, 114.375,  24.375,   1.250,   0.625,   0.625,   1.875,   3.000,   2.500, 4.9190, 0.4662, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.2360, 0.0000, 0.0000, 0.0000, 0.0000, 0.0479, 0.0305, 0.0176, 0.0087, 0.0000, 0.0000, 0.0000, 0.9200, 3.6100, 1.4900, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:52:16","2022-09-03T19:52:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175345028"
0, 42.3293,-71.0778,45.92,23.98, 326.250,  85.500,   6.250,   0.125,   0.000,   0.000,   0.875,   1.000,   1.000, 2.0796, 0.2385, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0853, 0.0000, 0.0000, 0.0000, 0.0000, 0.0138, 0.0489, 0.0088, 0.0271, 0.0223, 0.0000, 0.0000, 0.4200, 5.0300, 1.4300, 0.0000, 0.0000,"MOD-PM-00216","2022-09-03T23:51:16","2022-09-03T19:51:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/175345027"
