"flag","geo.lat","geo.lon","met.rh","met.temp","neph.bin0","neph.bin1","neph.bin2","neph.bin3","neph.bin4","neph.bin5","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","opc.rh","opc.temp","sn","timestamp","timestamp_local","url"
0, 42.3293,-71.0778,60.41,25.61,1183.875, 323.625,  55.000,   5.750,   0.750,   0.750,   5.750,   9.375,   8.750,14.7186, 1.6965, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6361, 0.0000, 0.0000, 0.0000, 0.0000, 0.1729, 0.2203, 0.1300, 0.0953, 0.0255, 0.0474, 0.0087, 3.0000,21.8500, 7.6900, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:59:16","2022-09-10T19:59:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178886311"
0, 42.3293,-71.0778,60.41,25.61,1183.875, 323.625,  55.000,   5.750,   0.750,   0.750,   5.750,   9.375,   8.750,14.7186, 1.6965, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6361, 0.0000, 0.0000, 0.0000, 0.0000, 0.1729, 0.2203, 0.1300, 0.0953, 0.0255, 0.0474, 0.0087, 3.0000,21.8500, 7.6900, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:59:16","2022-09-10T19:59:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178886364"
0, 42.3293,-71.0778,60.41,25.61,1183.875, 323.625,  55.000,   5.750,   0.750,   0.750,   5.750,   9.375,   8.750,14.7186, 1.6965, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6361, 0.0000, 0.0000, 0.0000, 0.0000, 0.1729, 0.2203, 0.1300, 0.0953, 0.0255, 0.0474, 0.0087, 3.0000,21.8500, 7.6900, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:59:16","2022-09-10T19:59:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178886647"
0, 42.3293,-71.0778,60.26,25.61,1101.375, 277.750,  40.625,   4.500,   1.000,   0.375,   5.000,   7.875,   7.000,14.7560, 1.9425, 0.0084, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.7139, 0.0000, 0.0000, 0.0000, 0.0000, 0.0969, 0.1813, 0.1420, 0.0911, 0.0438, 0.0351, 0.0044, 3.0300,21.6400, 7.6300, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:58:16","2022-09-10T19:58:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884152"
0, 42.3293,-71.0778,60.16,25.63,1140.375, 289.750,  50.125,   2.000,   0.500,   0.000,   5.375,   7.750,   7.375,15.8635, 1.6836, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.6049, 0.0000, 0.0000, 0.0000, 0.0000, 0.2135, 0.2075, 0.1161, 0.0423, 0.0456, 0.0333, 0.0095, 3.1100,17.8800, 7.1300, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:57:16","2022-09-10T19:57:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884151"
0, 42.3293,-71.0778,60.27,25.64,1218.375, 304.750,  47.250,   1.500,   0.250,   0.250,   5.375,   7.500,   7.375,15.2571, 1.2478, 0.0045, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3920, 0.0000, 0.0000, 0.0000, 0.0000, 0.0582, 0.1351, 0.0802, 0.0796, 0.0309, 0.0182, 0.0135, 2.5600,17.1200, 5.8100, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:56:16","2022-09-10T19:56:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884150"
0, 42.3293,-71.0778,60.16,25.65,1220.625, 301.500,  55.375,   5.625,   2.000,   0.500,   4.625,   8.875,   7.625,15.2425, 1.2216, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3090, 0.0000, 0.0000, 0.0000, 0.0000, 0.0948, 0.1739, 0.1382, 0.0969, 0.0271, 0.0272, 0.0133, 2.6100,17.6900, 6.8000, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:55:16","2022-09-10T19:55:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884148"
0, 42.3293,-71.0778,59.89,25.65,1215.375, 320.625,  48.125,   2.750,   0.250,   0.250,   6.000,   8.375,   8.125,14.6612, 1.0517, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3742, 0.0000, 0.0000, 0.0000, 0.0000, 0.0677, 0.1382, 0.0979, 0.0712, 0.0362, 0.0446, 0.0179, 2.4500,22.3300, 6.1100, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:54:16","2022-09-10T19:54:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884146"
0, 42.3293,-71.0778,59.89,25.65,1215.375, 320.625,  48.125,   2.750,   0.250,   0.250,   6.000,   8.375,   8.125,14.6612, 1.0517, 0.0044, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3742, 0.0000, 0.0000, 0.0000, 0.0000, 0.0677, 0.1382, 0.0979, 0.0712, 0.0362, 0.0446, 0.0179, 2.4500,22.3300, 6.1100, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:54:16","2022-09-10T19:54:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178884145"
0, 42.3293,-71.0778,59.85,25.67,1194.000, 319.375,  63.750,   2.375,   0.750,   0.125,   5.125,   8.875,   8.500,15.3104, 1.1462, 0.0044, 0.0045, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.3769, 0.0000, 0.0000, 0.0000, 0.0000, 0.1317, 0.1201, 0.1425, 0.0602, 0.0361, 0.0274, 0.0044, 2.6200,19.3500, 6.3100, 0.0000, 0.0000,"MOD-PM-00216","2022-09-10T23:53:16","2022-09-10T19:53:16","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00216/data/raw/178882424"
