"","timestamp_local","flag","lat...3","lon...4","rh...5","temp...6","bin0...7","bin1...8","bin2...9","bin3...10","bin4...11","bin5...12","pm1...13","pm10...14","pm25...15","bin0...16","bin1...17","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin2...28","bin20","bin21","bin22","bin23","bin3...33","bin4...34","bin5...35","bin6","bin7","bin8","bin9","pm1...40","pm10...41","pm25...42","rh...43","temp...44","sn.x","timestamp.x","url.x","lat...48","lon...49","rh...50","temp...51","pm1...52","pm10...53","pm25...54","pm1...55","pm10...56","pm25...57","sn.y","timestamp.y","url.y"
"1","2022-07-19T20:00:18",0,NA,NA,59.55,22.93,397.875,109.875,20.25,1,0,0,0.5,1.25,1.125,8.2861,0.1494,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0.98,1,1,0,0,"MOD-PM-00224","2022-07-20T00:00:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152813019",NA,NA,59.55,22.93,5691,5693,5692,2.039,2.039,2.039,"MOD-PM-00224","2022-07-20T00:00:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152812414"
"2","2022-07-19T20:01:18",0,NA,NA,59.55,22.93,321.375,97.375,26,2.5,1.25,0,0,1.75,1.125,8.0095,0.1565,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0.95,0.97,0.97,0,0,"MOD-PM-00224","2022-07-20T00:01:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152813020",NA,NA,59.55,22.93,5691,5693,5692,1.647,1.647,1.647,"MOD-PM-00224","2022-07-20T00:01:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152812418"
"3","2022-07-19T20:02:18",0,NA,NA,59.54,22.92,466.875,131,37.5,1.75,0.75,0.75,0.25,2.625,1.875,8.1068,0.1356,0,0,0,0,0,0,0,0,0,0,0.0083,0,0,0,0,0,0,0,0,0,0,0,0.96,0.97,0.97,0,0,"MOD-PM-00224","2022-07-20T00:02:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152813022",NA,NA,59.54,22.92,5691,5693,5692,2.393,2.393,2.393,"MOD-PM-00224","2022-07-20T00:02:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152812419"
"4","2022-07-19T20:11:18",0,NA,NA,59.49,22.91,342.375,103,19,0.75,0,0,0,0.625,0.25,8.3319,0.1443,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0.99,1.01,1.01,0,0,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817754",NA,NA,59.49,22.91,5691,5693,5692,1.755,1.755,1.755,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817148"
"5","2022-07-19T20:11:18",0,NA,NA,59.49,22.91,342.375,103,19,0.75,0,0,0,0.625,0.25,8.3319,0.1443,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0.99,1.01,1.01,0,0,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817754",NA,NA,59.49,22.91,5691,5693,5692,1.755,1.755,1.755,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817152"
"6","2022-07-19T20:11:18",0,NA,NA,59.49,22.91,342.375,103,19,0.75,0,0,0,0.625,0.25,8.3319,0.1443,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0.99,1.01,1.01,0,0,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817751",NA,NA,59.49,22.91,5691,5693,5692,1.755,1.755,1.755,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817148"
"7","2022-07-19T20:11:18",0,NA,NA,59.49,22.91,342.375,103,19,0.75,0,0,0,0.625,0.25,8.3319,0.1443,0,0,0,0,0,0,0,0,0,0,0.0123,0,0,0,0,0,0,0,0,0,0,0,0.99,1.01,1.01,0,0,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817751",NA,NA,59.49,22.91,5691,5693,5692,1.755,1.755,1.755,"MOD-PM-00224","2022-07-20T00:11:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817152"
"8","2022-07-19T20:12:18",0,NA,NA,59.49,22.92,445.125,122.125,27.25,0,0,0,0,0.875,0.875,8.468,0.2036,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0.0041,0,0,0,0,0,0,1.02,1.05,1.05,0,0,"MOD-PM-00224","2022-07-20T00:12:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817753",NA,NA,59.49,22.92,5691,5693,5692,2.284,2.284,2.284,"MOD-PM-00224","2022-07-20T00:12:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817149"
"9","2022-07-19T20:13:18",0,NA,NA,59.5,22.91,280.5,82.625,18.25,1,0,0,0.125,1.125,1.125,8.1484,0.1847,0,0,0,0,0,0,0,0,0,0,0.0335,0,0,0,0,0.0043,0.0084,0,0,0,0,0,1,1.08,1.07,0,0,"MOD-PM-00224","2022-07-20T00:13:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817755",NA,NA,59.5,22.91,5691,5693,5692,1.44,1.457,1.457,"MOD-PM-00224","2022-07-20T00:13:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817151"
"10","2022-07-19T20:14:18",0,NA,NA,59.52,22.9,440.25,128.125,36.25,0.75,0,0,0.625,2.25,2.25,8.1082,0.1704,0,0,0,0,0,0,0,0,0,0,0.0208,0,0,0,0,0.0043,0,0,0,0,0,0,0.98,1.01,1.01,0,0,"MOD-PM-00224","2022-07-20T00:14:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/raw/152817757",NA,NA,59.52,22.9,5691,5693,5692,2.258,2.259,2.259,"MOD-PM-00224","2022-07-20T00:14:18","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00224/data/152817154"
