"","timestamp_local","flag","lat...3","lon...4","rh...5","temp...6","bin0...7","bin1...8","bin2...9","bin3...10","bin4...11","bin5...12","pm1...13","pm10...14","pm25...15","bin0...16","bin1...17","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin2...28","bin20","bin21","bin22","bin23","bin3...33","bin4...34","bin5...35","bin6","bin7","bin8","bin9","pm1...40","pm10...41","pm25...42","rh...43","temp...44","sn.x","timestamp.x","url.x","lat...48","lon...49","rh...50","temp...51","pm1...52","pm10...53","pm25...54","pm1...55","pm10...56","pm25...57","sn.y","timestamp.y","url.y"
"1","2022-07-19T20:00:53",0,NA,NA,60.82,22.56,444,125.25,19.5,1.875,0.625,0.625,0.625,2.25,1.75,4.1647,0.153,0,0,0,0,0,0,0,0,0,0,0.0249,0,0,0,0,0.0037,0,0,0,0,0,0,0.53,0.56,0.55,0,0,"MOD-PM-00226","2022-07-20T00:00:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152812460",NA,NA,60.82,22.56,5685,5687,5686,2.251,2.251,2.251,"MOD-PM-00226","2022-07-20T00:00:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152811857"
"2","2022-07-19T20:01:53",0,NA,NA,60.81,22.56,354,106.75,16.875,1.375,0,0,0.25,0.625,0.625,4.7569,0.1253,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0.0036,0.0036,0.0036,0,0,0,0,0.58,0.66,0.65,0,0,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814734",NA,NA,60.81,22.56,5685,5687,5686,1.795,1.822,1.822,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814130"
"3","2022-07-19T20:01:53",0,NA,NA,60.81,22.56,354,106.75,16.875,1.375,0,0,0.25,0.625,0.625,4.7569,0.1253,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0.0036,0.0036,0.0036,0,0,0,0,0.58,0.66,0.65,0,0,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814734",NA,NA,60.81,22.56,5685,5687,5686,1.795,1.822,1.822,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814131"
"4","2022-07-19T20:01:53",0,NA,NA,60.81,22.56,354,106.75,16.875,1.375,0,0,0.25,0.625,0.625,4.7569,0.1253,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0.0036,0.0036,0.0036,0,0,0,0,0.58,0.66,0.65,0,0,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814733",NA,NA,60.81,22.56,5685,5687,5686,1.795,1.822,1.822,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814130"
"5","2022-07-19T20:01:53",0,NA,NA,60.81,22.56,354,106.75,16.875,1.375,0,0,0.25,0.625,0.625,4.7569,0.1253,0,0,0,0,0,0,0,0,0,0,0.0072,0,0,0,0,0.0036,0.0036,0.0036,0,0,0,0,0.58,0.66,0.65,0,0,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814733",NA,NA,60.81,22.56,5685,5687,5686,1.795,1.822,1.822,"MOD-PM-00226","2022-07-20T00:01:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814131"
"6","2022-07-19T20:02:53",0,NA,NA,60.82,22.56,494.25,142.5,16.75,1.125,0,0,1.375,1.875,1.875,4.2489,0.1732,0,0,0,0,0,0,0,0,0,0,0.0276,0,0,0,0,0.0068,0,0,0,0,0,0,0.55,0.58,0.58,0,0,"MOD-PM-00226","2022-07-20T00:02:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814735",NA,NA,60.82,22.56,5685,5687,5686,2.507,2.507,2.507,"MOD-PM-00226","2022-07-20T00:02:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814132"
"7","2022-07-19T20:03:53",0,NA,NA,60.82,22.55,390.75,105.5,11.875,1,0,0,0.625,1.25,1.25,4.3304,0.1556,0,0,0,0,0,0,0,0,0,0,0.0238,0,0,0,0,0.0033,0,0,0,0,0,0,0.55,0.57,0.57,0,0,"MOD-PM-00226","2022-07-20T00:03:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814736",NA,NA,60.82,22.55,5685,5687,5686,1.981,1.981,1.981,"MOD-PM-00226","2022-07-20T00:03:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814133"
"8","2022-07-19T20:04:53",0,NA,NA,60.8,22.55,508.125,148,17,3.125,0.125,0,0.875,2.625,2,4.1551,0.1571,0,0,0,0,0,0,0,0,0,0,0.0296,0,0,0,0,0,0,0.0033,0,0,0,0,0.53,0.59,0.58,0,0,"MOD-PM-00226","2022-07-20T00:04:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814737",NA,NA,60.8,22.55,5685,5687,5686,2.575,2.593,2.593,"MOD-PM-00226","2022-07-20T00:04:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814134"
"9","2022-07-19T20:05:53",0,NA,NA,60.79,22.55,430.875,116.125,15.25,1.25,0,0,0,1,1,4.2663,0.1895,0,0,0,0,0,0,0,0,0,0,0.0364,0,0,0,0,0.0033,0,0,0,0,0,0,0.56,0.59,0.59,0,0,"MOD-PM-00226","2022-07-20T00:05:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814738",NA,NA,60.79,22.55,5685,5687,5686,2.185,2.185,2.185,"MOD-PM-00226","2022-07-20T00:05:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814136"
"10","2022-07-19T20:06:53",0,NA,NA,60.78,22.55,372.375,107.75,16.75,1.375,0.75,0,0.375,1.75,1.125,4.3397,0.1514,0,0,0,0,0,0,0,0,0,0,0.0069,0,0,0,0,0,0.0035,0,0,0,0,0,0.54,0.57,0.57,0,0,"MOD-PM-00226","2022-07-20T00:06:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/raw/152814739",NA,NA,60.78,22.55,5685,5687,5686,1.887,1.894,1.894,"MOD-PM-00226","2022-07-20T00:06:53","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00226/data/152814135"
