"","timestamp_local","flag","lat...3","lon...4","rh...5","temp...6","bin0...7","bin1...8","bin2...9","bin3...10","bin4...11","bin5...12","pm1...13","pm10...14","pm25...15","bin0...16","bin1...17","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin2...28","bin20","bin21","bin22","bin23","bin3...33","bin4...34","bin5...35","bin6","bin7","bin8","bin9","pm1...40","pm10...41","pm25...42","rh...43","temp...44","sn.x","timestamp.x","url.x","lat...48","lon...49","rh...50","temp...51","pm1...52","pm10...53","pm25...54","pm1...55","pm10...56","pm25...57","sn.y","timestamp.y","url.y"
"1","2022-07-19T20:00:51",0,42.3121636,-71.071367,46.44,32.13,784.875,220.25,49.25,1.25,1.25,1.25,2.875,5.375,4.5,11.7253,0.4551,0,0,0,0,0,0,0,0,0,0,0.0844,0,0,0,0,0.0071,0.0188,0.0263,0.0071,0.0038,0.0038,0,1.54,3.04,2.1,0,0,"MOD-PM-00221","2022-07-20T00:00:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152812421",42.3121636,-71.071367,46.44,32.13,5700,5702,5701,4.406,5.569,4.67,"MOD-PM-00221","2022-07-20T00:00:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152811818"
"2","2022-07-19T20:01:51",0,42.3121636,-71.071367,46.34,32.11,653.25,188.125,28.875,3,1.75,0.5,2,4.5,3.625,11.6245,0.4424,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0.0079,0.0229,0.0261,0.0337,0.0078,0.0112,0,1.53,5.17,2.57,0,0,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814359",42.3121636,-71.071367,46.34,32.11,5700,5702,5701,3.67,6.765,4.141,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813756"
"3","2022-07-19T20:01:51",0,42.3121636,-71.071367,46.34,32.11,653.25,188.125,28.875,3,1.75,0.5,2,4.5,3.625,11.6245,0.4424,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0.0079,0.0229,0.0261,0.0337,0.0078,0.0112,0,1.53,5.17,2.57,0,0,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814359",42.3121636,-71.071367,46.34,32.11,5700,5702,5701,3.67,6.765,4.141,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813758"
"4","2022-07-19T20:01:51",0,42.3121636,-71.071367,46.34,32.11,653.25,188.125,28.875,3,1.75,0.5,2,4.5,3.625,11.6245,0.4424,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0.0079,0.0229,0.0261,0.0337,0.0078,0.0112,0,1.53,5.17,2.57,0,0,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814360",42.3121636,-71.071367,46.34,32.11,5700,5702,5701,3.67,6.765,4.141,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813756"
"5","2022-07-19T20:01:51",0,42.3121636,-71.071367,46.34,32.11,653.25,188.125,28.875,3,1.75,0.5,2,4.5,3.625,11.6245,0.4424,0,0,0,0,0,0,0,0,0,0,0.0657,0,0,0,0,0.0079,0.0229,0.0261,0.0337,0.0078,0.0112,0,1.53,5.17,2.57,0,0,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814360",42.3121636,-71.071367,46.34,32.11,5700,5702,5701,3.67,6.765,4.141,"MOD-PM-00221","2022-07-20T00:01:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813758"
"6","2022-07-19T20:02:51",0,42.3121636,-71.071367,46.19,32.09,842.625,252,47.125,3.5,1.25,0,3.625,6.625,5.875,11.9715,0.4446,0,0,0,0,0,0,0,0,0,0,0.0577,0,0,0,0,0.0109,0.0215,0.0183,0.0104,0.0073,0,0,1.55,2.75,2.1,0,0,"MOD-PM-00221","2022-07-20T00:02:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814363",42.3121636,-71.071367,46.19,32.09,5700,5702,5701,4.738,5.522,4.985,"MOD-PM-00221","2022-07-20T00:02:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813760"
"7","2022-07-19T20:03:51",0,42.3121636,-71.071367,46.39,32.06,820.875,248.375,40.25,5,1,0.75,3.125,5.875,5,12.4912,0.4782,0,0,0,0,0,0,0,0,0,0,0.0559,0,0,0,0,0.019,0.0079,0.024,0.02,0.0085,0.0082,0,1.62,4.39,2.4,0,0,"MOD-PM-00221","2022-07-20T00:03:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814365",42.3121636,-71.071367,46.39,32.06,5700,5702,5701,4.613,6.955,4.939,"MOD-PM-00221","2022-07-20T00:03:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813762"
"8","2022-07-19T20:04:51",0,42.3121636,-71.071367,46.55,32.05,819,252.875,46,4.25,0.25,0.25,3.25,5.75,5.625,12.0579,0.4852,0,0,0,0,0,0,0,0,0,0,0.0759,0,0,0,0,0.0078,0.0304,0.0195,0.0115,0.0036,0,0,1.59,2.63,2.15,0,0,"MOD-PM-00221","2022-07-20T00:04:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814367",42.3121636,-71.071367,46.55,32.05,5700,5702,5701,4.595,5.222,4.877,"MOD-PM-00221","2022-07-20T00:04:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813764"
"9","2022-07-19T20:05:51",0,42.3121636,-71.071367,46.52,32.04,1392,418.5,94,6,0,0,7,11.75,11.5,14.8317,1.1409,0,0.004,0,0,0,0,0,0,0,0,0.1859,0,0,0,0,0.0193,0.0455,0.0387,0.0153,0.0034,0.0073,0.004,2.2,8.25,3.2,0,0,"MOD-PM-00221","2022-07-20T00:05:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814369",42.3121636,-71.071367,46.52,32.04,5700,5702,5701,7.813,24.332,8.283,"MOD-PM-00221","2022-07-20T00:05:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813767"
"10","2022-07-19T20:06:51",0,42.3121636,-71.071367,46.55,32.01,1167,346.875,70,5.25,2.25,2.25,5,10.375,8.625,12.3475,0.4846,0,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,0,0.0115,0.0536,0.0158,0.004,0.0077,0,0.0037,1.64,3.8,2.24,0,0,"MOD-PM-00221","2022-07-20T00:06:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/raw/152814371",42.3121636,-71.071367,46.55,32.01,5700,5702,5701,6.548,9.358,6.806,"MOD-PM-00221","2022-07-20T00:06:51","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00221/data/152813768"
