"","timestamp_local","flag","lat...3","lon...4","rh...5","temp...6","bin0...7","bin1...8","bin2...9","bin3...10","bin4...11","bin5...12","pm1...13","pm10...14","pm25...15","bin0...16","bin1...17","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin2...28","bin20","bin21","bin22","bin23","bin3...33","bin4...34","bin5...35","bin6","bin7","bin8","bin9","pm1...40","pm10...41","pm25...42","rh...43","temp...44","sn.x","timestamp.x","url.x","lat...48","lon...49","rh...50","temp...51","pm1...52","pm10...53","pm25...54","pm1...55","pm10...56","pm25...57","sn.y","timestamp.y","url.y"
"1","2022-07-19T20:00:54",0,42.331,-71.0859,45.63,32,1113.75,307.625,60.25,3,0,0,4.75,7.875,7.875,10.1603,0.5117,0.0031,0,0,0,0,0,0,0,0,0,0.0812,0,0,0,0,0.0125,0.0283,0.019,0.0155,0.0156,0,0,1.39,4.67,2.17,0,0,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814124",42.331,-71.0859,45.63,32,5697,5699,5698,6.28,12.583,6.587,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813521"
"2","2022-07-19T20:00:54",0,42.331,-71.0859,45.63,32,1113.75,307.625,60.25,3,0,0,4.75,7.875,7.875,10.1603,0.5117,0.0031,0,0,0,0,0,0,0,0,0,0.0812,0,0,0,0,0.0125,0.0283,0.019,0.0155,0.0156,0,0,1.39,4.67,2.17,0,0,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814124",42.331,-71.0859,45.63,32,5697,5699,5698,6.28,12.583,6.587,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813523"
"3","2022-07-19T20:00:54",0,42.331,-71.0859,45.63,32,1113.75,307.625,60.25,3,0,0,4.75,7.875,7.875,10.1603,0.5117,0.0031,0,0,0,0,0,0,0,0,0,0.0812,0,0,0,0,0.0125,0.0283,0.019,0.0155,0.0156,0,0,1.39,4.67,2.17,0,0,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814125",42.331,-71.0859,45.63,32,5697,5699,5698,6.28,12.583,6.587,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813521"
"4","2022-07-19T20:00:54",0,42.331,-71.0859,45.63,32,1113.75,307.625,60.25,3,0,0,4.75,7.875,7.875,10.1603,0.5117,0.0031,0,0,0,0,0,0,0,0,0,0.0812,0,0,0,0,0.0125,0.0283,0.019,0.0155,0.0156,0,0,1.39,4.67,2.17,0,0,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814125",42.331,-71.0859,45.63,32,5697,5699,5698,6.28,12.583,6.587,"MOD-PM-00222","2022-07-20T00:00:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813523"
"5","2022-07-19T20:01:54",0,42.331,-71.0859,45.61,31.98,982.5,270.25,38.75,2.5,1,0,4.75,7.375,6.375,9.6404,0.43,0,0,0,0,0,0,0,0,0,0,0.0755,0,0,0,0,0.018,0.0091,0.024,0.015,0.0029,0.003,0,1.3,2.79,1.89,0,0,"MOD-PM-00222","2022-07-20T00:01:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814126",42.331,-71.0859,45.61,31.98,5697,5699,5698,5.543,6.66,5.835,"MOD-PM-00222","2022-07-20T00:01:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813522"
"6","2022-07-19T20:02:54",0,42.331,-71.0859,45.76,31.96,1100.25,312.5,53.5,2.5,1.25,1.25,5.625,8.875,8,10.0873,0.4988,0,0,0,0,0,0,0,0,0,0,0.0749,0,0,0,0,0.015,0.0178,0.015,0.003,0.006,0.0031,0.0061,1.36,4.3,1.83,0,0,"MOD-PM-00222","2022-07-20T00:02:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814127",42.331,-71.0859,45.76,31.96,5697,5699,5698,6.201,10.649,6.366,"MOD-PM-00222","2022-07-20T00:02:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813524"
"7","2022-07-19T20:03:54",0,42.331,-71.0859,45.78,31.94,1083.75,310.5,52.5,2.75,1.75,1.75,5.75,9.625,8.125,11.4222,0.4904,0,0,0,0,0,0,0,0,0,0,0.0806,0,0,0,0,0.0244,0.0212,0.0176,0.0105,0,0.007,0,1.53,3.28,2.07,0,0,"MOD-PM-00222","2022-07-20T00:03:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814128",42.331,-71.0859,45.78,31.94,5697,5699,5698,6.11,7.596,6.359,"MOD-PM-00222","2022-07-20T00:03:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813525"
"8","2022-07-19T20:04:54",0,42.331,-71.0859,45.83,31.93,1111.125,302.5,67,4.25,2,0.75,5.375,9.375,7.625,10.3548,0.4413,0.0031,0.0032,0,0,0,0,0,0,0,0,0.0599,0,0,0,0,0.0093,0.0222,0.0031,0.0062,0.0094,0,0.0062,1.36,7.29,1.79,0,0,"MOD-PM-00222","2022-07-20T00:04:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814129",42.331,-71.0859,45.83,31.93,5697,5699,5698,6.258,25.216,6.38,"MOD-PM-00222","2022-07-20T00:04:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813526"
"9","2022-07-19T20:05:54",0,42.331,-71.0859,45.83,31.91,1190.625,343.125,55,3.75,0.75,0.75,6.25,9.875,9.375,11.0174,0.5706,0.0033,0,0,0,0,0,0,0,0,0,0.0628,0,0,0,0,0.0165,0.0097,0.0208,0.0101,0,0.0034,0,1.48,4.09,1.95,0,0,"MOD-PM-00222","2022-07-20T00:05:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152814130",42.331,-71.0859,45.83,31.91,5697,5699,5698,6.708,12.857,6.944,"MOD-PM-00222","2022-07-20T00:05:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152813527"
"10","2022-07-19T20:06:54",0,42.331,-71.0859,45.83,31.9,1020.375,281,56.5,3.25,0,0,4.625,8.125,8.125,10.7919,0.4948,0,0.0033,0,0,0,0,0,0,0,0,0.0972,0,0,0,0,0.0166,0.0166,0.0068,0.0233,0.0099,0.0068,0.0034,1.46,6.94,2.19,0,0,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152816079",42.331,-71.0859,45.83,31.9,5697,5699,5698,5.749,19.969,6.011,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152815476"
"11","2022-07-19T20:06:54",0,42.331,-71.0859,45.83,31.9,1020.375,281,56.5,3.25,0,0,4.625,8.125,8.125,10.7919,0.4948,0,0.0033,0,0,0,0,0,0,0,0,0.0972,0,0,0,0,0.0166,0.0166,0.0068,0.0233,0.0099,0.0068,0.0034,1.46,6.94,2.19,0,0,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152816079",42.331,-71.0859,45.83,31.9,5697,5699,5698,5.749,19.969,6.011,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152815477"
"12","2022-07-19T20:06:54",0,42.331,-71.0859,45.83,31.9,1020.375,281,56.5,3.25,0,0,4.625,8.125,8.125,10.7919,0.4948,0,0.0033,0,0,0,0,0,0,0,0,0.0972,0,0,0,0,0.0166,0.0166,0.0068,0.0233,0.0099,0.0068,0.0034,1.46,6.94,2.19,0,0,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152816080",42.331,-71.0859,45.83,31.9,5697,5699,5698,5.749,19.969,6.011,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152815476"
"13","2022-07-19T20:06:54",0,42.331,-71.0859,45.83,31.9,1020.375,281,56.5,3.25,0,0,4.625,8.125,8.125,10.7919,0.4948,0,0.0033,0,0,0,0,0,0,0,0,0.0972,0,0,0,0,0.0166,0.0166,0.0068,0.0233,0.0099,0.0068,0.0034,1.46,6.94,2.19,0,0,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152816080",42.331,-71.0859,45.83,31.9,5697,5699,5698,5.749,19.969,6.011,"MOD-PM-00222","2022-07-20T00:06:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152815477"
"14","2022-07-19T20:07:54",0,42.331,-71.0859,45.93,31.88,1122.375,309.25,48,1.75,0,0,6.125,8,7.75,10.5993,0.4634,0.003,0,0,0,0,0,0,0,0,0,0.1099,0,0,0,0,0.0133,0.0323,0.0066,0.0064,0,0.0033,0,1.44,3.74,1.84,0,0,"MOD-PM-00222","2022-07-20T00:07:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/raw/152816081",42.331,-71.0859,45.93,31.88,5697,5699,5698,6.319,11.862,6.49,"MOD-PM-00222","2022-07-20T00:07:54","https://api.quant-aq.com/device-api/v1/devices/MOD-PM-00222/data/152815479"
