"","timestamp_local","flag","gases.co.ae","gases.co.diff","gases.co.we","gases.no.ae","gases.no.diff","gases.no.we","gases.no2.ae","gases.no2.diff","gases.no2.we","gases.o3.ae","gases.o3.diff","gases.o3.we","geo.lat","geo.lon","met.rh","met.temp","met.wd","met.ws","neph.cscat","neph.pm1","neph.pm10","neph.pm25","opc.bin0","opc.bin1","opc.bin10","opc.bin11","opc.bin12","opc.bin13","opc.bin14","opc.bin15","opc.bin16","opc.bin17","opc.bin18","opc.bin19","opc.bin2","opc.bin20","opc.bin21","opc.bin22","opc.bin23","opc.bin3","opc.bin4","opc.bin5","opc.bin6","opc.bin7","opc.bin8","opc.bin9","opc.pm1","opc.pm10","opc.pm25","sn.x","timestamp.x","url.x","co","lat","lon","rh...58","temp...59","wd","ws","pm1...62","pm10...63","pm25...64","no","no2","o3","pm1...68","pm10...69","pm25...70","rh...71","sn.y","temp...73","timestamp.y","url.y"
"13","2022-07-19T20:12:58",24,648.5,95.4,743.9,701.7,18,719.7,1626.7,11.0999999999999,1637.8,1642.6,10.2,1648,42.3315847,-71.083564,45.5,31.4,203.1,0.94,662.375,7,19.4,17.6,8.8457,0.4883,0,0,0.0057,0,0,0,0,0,NA,NA,0.0422,NA,NA,NA,NA,0.0084,0.0198,0.0198,0.0197,0.0029,0,0,1.2,6.41,1.8,"MOD-00024","2022-07-20T00:12:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9731926",364.62,42.3315847,-71.083564,45.5,31.4,203.1,0.94,4761,4763,4762,15.28,24.68,28.3,2.44,4.06,2.76,45.5,"MOD-00024",31.4,"2022-07-20T00:12:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9731874"
"14","2022-07-19T20:13:58",24,648.1,95.6999999999999,743.8,701.6,17.6,719.2,1626.8,11.1000000000001,1637.9,1642.5,10.1999999999998,1648.1,42.3315847,-71.083564,45.6,31.4,205.5,1.16,659,6.8,18.9,17.2,8.767,0.4456,0,0,0,0,0,0,0,0,NA,NA,0.0793,NA,NA,NA,NA,0,0.0251,0.017,0.0111,0.0029,0.0056,0,1.2,2.91,1.74,"MOD-00024","2022-07-20T00:13:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9731927",365.78,42.3315847,-71.083564,45.6,31.4,205.5,1.16,4761,4763,4762,13.17,24.68,28.27,2.42,3.85,2.67,45.6,"MOD-00024",31.4,"2022-07-20T00:13:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9731875"
"15","2022-07-19T20:14:58",24,647.8,96.1,743.9,701.2,18.1999999999999,719.4,1626.7,11.0999999999999,1637.8,1642.6,10.5,1648.3,42.3315847,-71.083564,45.6,31.3,221.6,2.21,456.625,3.1,10.2,7.6,8.7474,0.4113,0,0,0,0,0,0,0,0,NA,NA,0.0622,NA,NA,NA,NA,0.0114,0.0227,0.0255,0.0311,0.0083,0,0,1.19,3.17,2.09,"MOD-00024","2022-07-20T00:14:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732249",367.73,42.3315847,-71.083564,45.6,31.3,221.6,2.21,4761,4763,4762,17.3,24.67,29.08,1.68,2.99,2.13,45.6,"MOD-00024",31.3,"2022-07-20T00:14:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732197"
"16","2022-07-19T20:15:58",24,646.5,94.7,741.2,701.3,17.9000000000001,719.2,1626.5,11.3,1637.8,1642.7,10.4000000000001,1648.2,42.3315847,-71.083564,45.6,31.3,202.5,1.31,540.25,5.1,13.4,11.5,9.1316,0.5741,0,0.0028,0,0,0,0,0,0,NA,NA,0.0933,NA,NA,NA,NA,0.0084,0.0406,0.0232,0.0316,0.0114,0.0091,0.0028,1.32,7.35,2.43,"MOD-00024","2022-07-20T00:15:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732250",361.98,42.3315847,-71.083564,45.6,31.3,202.5,1.31,4761,4763,4762,15.27,25.14,28.81,1.99,15.1,2.46,45.6,"MOD-00024",31.3,"2022-07-20T00:15:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732198"
"17","2022-07-19T20:16:58",24,646.8,94.2,741,701.3,17.8000000000001,719.1,1626.7,11.3999999999999,1638.1,1642.3,10.3000000000002,1648.4,42.3315847,-71.083564,45.7,31.3,221.2,1.43,591.875,5.5,14.6,11.8,8.9051,0.4554,0.0028,0.0028,0,0,0,0,0,0,NA,NA,0.0573,NA,NA,NA,NA,0.0057,0.0115,0.0057,0.0145,0.0029,0.0057,0,1.19,5.76,1.63,"MOD-00024","2022-07-20T00:16:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732251",359.85,42.3315847,-71.083564,45.7,31.3,221.2,1.43,4761,4763,4762,15.17,25.38,28.51,2.17,16.64,2.35,45.7,"MOD-00024",31.3,"2022-07-20T00:16:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732199"
"18","2022-07-19T20:17:58",24,648.4,90.8000000000001,739.2,701.5,17.7,719.2,1626.7,11.3,1638,1642.6,10.5999999999999,1648.6,42.3315847,-71.083564,45.8,31.3,226.3,1.31,573,4.5,16.1,12.2,9.4269,0.4844,0,0,0,0,0,0,0,0,NA,NA,0.077,NA,NA,NA,NA,0.0059,0.0181,0.0147,0.0119,0.0089,0.0059,0.003,1.28,4.21,1.89,"MOD-00024","2022-07-20T00:17:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732252",345.83,42.3315847,-71.083564,45.8,31.3,226.3,1.31,4761,4763,4762,15.3,25.13,29.29,2.1,5.59,2.33,45.8,"MOD-00024",31.3,"2022-07-20T00:17:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732200"
"19","2022-07-19T20:18:58",24,648,92.2,740.2,701.4,17.7,719.1,1626.7,11.5999999999999,1638.3,1642.8,10.4000000000001,1648.7,42.3315847,-71.083564,46,31.2,218.8,1.12,611.125,6.6,16.2,14.2,9.4222,0.506,0,0,0,0,0,0,0,0,NA,NA,0.0785,NA,NA,NA,NA,0.0116,0.0174,0.0203,0.0088,0.0029,0.0029,0,1.29,2.59,1.8,"MOD-00024","2022-07-20T00:18:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732253",351.73,42.3315847,-71.083564,46,31.2,218.8,1.12,4761,4763,4762,15.88,25.83,28.68,2.24,3.21,2.48,46,"MOD-00024",31.2,"2022-07-20T00:18:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732201"
"20","2022-07-19T20:19:58",24,647.9,93.9,741.8,700.7,17.4,718.1,1626.7,11.5999999999999,1638.3,1642.5,10.2,1648.5,42.3315847,-71.083564,46,31.2,214.6,1.16,631.25,6,17.4,16.1,8.9065,0.5212,0,0,0,0,0,0,0,0,NA,NA,0.0634,NA,NA,NA,NA,0.011,0.0084,0.0192,0.0138,0.0055,0,0.0027,1.22,3.09,1.76,"MOD-00024","2022-07-20T00:19:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732580",358.71,42.3315847,-71.083564,46,31.2,214.6,1.16,4761,4763,4762,15.19,25.83,28.13,2.32,4.56,2.56,46,"MOD-00024",31.2,"2022-07-20T00:19:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732529"
"21","2022-07-19T20:20:58",24,646.9,94.4,741.3,700.6,17.5,718.1,1626.6,11.6000000000001,1638.2,1642.6,10.0999999999999,1648.3,42.3315847,-71.083564,46,31.2,201.9,2.29,469.75,2.6,8.2,6.9,9.3202,0.4876,0.0029,0,0,0,0,0,0,0,NA,NA,0.0751,NA,NA,NA,NA,0.0174,0.0231,0.02,0.0174,0.0029,0.0087,0.0029,1.29,5.75,2.01,"MOD-00024","2022-07-20T00:20:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732582",360.76,42.3315847,-71.083564,46,31.2,201.9,2.29,4761,4763,4762,15.26,25.83,27.86,1.73,10.03,2.04,46,"MOD-00024",31.2,"2022-07-20T00:20:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732530"
"22","2022-07-19T20:21:58",24,649,92.9,741.9,700.8,17.6,718.4,1626.8,11.6000000000001,1638.4,1642.8,10.0999999999999,1648.5,42.3315847,-71.083564,46.1,31.2,220.5,1.91,510.5,3.4,8.9,8,9.0958,0.4768,0,0.0029,0,0,0,0,0,0,NA,NA,0.0722,NA,NA,NA,NA,0.0057,0.0172,0.0172,0.0202,0.0058,0.0058,0.0029,1.24,5.95,1.93,"MOD-00024","2022-07-20T00:21:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732583",354.54,42.3315847,-71.083564,46.1,31.2,220.5,1.91,4761,4763,4762,15.33,25.83,27.83,1.87,14.19,2.17,46.1,"MOD-00024",31.2,"2022-07-20T00:21:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732532"
"23","2022-07-19T20:22:58",24,647.9,93.3000000000001,741.2,700.6,17.5,718.1,1626.8,11.6000000000001,1638.4,1642.6,10.3,1648.7,42.3315847,-71.083564,46.2,31.1,198.7,1.2,548.25,5.4,12.5,11,9.1526,0.5373,0,0,0,0,0,0,0,0,NA,NA,0.0683,NA,NA,NA,NA,0.009,0.0235,0.0117,0.0148,0,0,0,1.27,2.03,1.72,"MOD-00024","2022-07-20T00:22:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732585",356.41,42.3315847,-71.083564,46.2,31.1,198.7,1.2,4761,4763,4762,15.36,25.81,28.33,2.01,2.44,2.25,46.2,"MOD-00024",31.1,"2022-07-20T00:22:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732533"
"24","2022-07-19T20:23:58",24,648.7,93.1999999999999,741.9,700.1,17.5,717.6,1626.9,11.5999999999999,1638.5,1642.8,10.4000000000001,1648.9,42.3315847,-71.083564,46.3,31.1,222.3,1.43,478.25,3.9,11,9,8.9595,0.5383,0,0,0,0,0,0,0,0,NA,NA,0.0858,NA,NA,NA,NA,0.0257,0.0087,0.0144,0.0144,0.0085,0,0,1.26,2.57,1.82,"MOD-00024","2022-07-20T00:23:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732586",355.93,42.3315847,-71.083564,46.3,31.1,222.3,1.43,4761,4763,4762,15.38,25.81,28.58,1.76,2.64,1.99,46.3,"MOD-00024",31.1,"2022-07-20T00:23:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732534"
"25","2022-07-19T20:24:58",24,647.8,106.2,754,700.6,21.5,722.1,1626.8,11.9000000000001,1638.7,1642.7,10.2,1648.9,42.3315847,-71.083564,46.3,31.1,234.8,1.61,565.5,5.1,14.8,11.4,9.1236,0.5354,0,0,0,0,0,0,0,0,NA,NA,0.0888,NA,NA,NA,NA,0.0029,0.0114,0.0172,0.02,0.0115,0.0029,0.0029,1.26,4.15,1.98,"MOD-00024","2022-07-20T00:24:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732880",409.29,42.3315847,-71.083564,46.3,31.1,234.8,1.61,4761,4763,4762,27.28,26.52,28.03,2.07,5.33,2.35,46.3,"MOD-00024",31.1,"2022-07-20T00:24:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732828"
"26","2022-07-19T20:25:58",24,647.4,109.6,757,700.5,18.5,719,1626.8,12,1638.8,1642.8,10.1000000000001,1648.9,42.3315847,-71.083564,46.4,31.1,220,1.39,649.125,7.5,16.1,12.9,9.2225,0.4623,0,0,0,0,0,0,0,0,NA,NA,0.0626,NA,NA,NA,NA,0.0055,0.0171,0.0199,0.0028,0.0112,0.0058,0.0028,1.24,4.05,1.8,"MOD-00024","2022-07-20T00:25:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732881",423.18,42.3315847,-71.083564,46.4,31.1,220,1.39,4761,4763,4762,18.46,26.75,27.72,2.37,5.7,2.56,46.4,"MOD-00024",31.1,"2022-07-20T00:25:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732829"
"27","2022-07-19T20:26:58",24,647,97.9,744.9,700.3,17.1,717.4,1626.9,11.5,1638.4,1642.8,10.3,1648.7,42.3315847,-71.083564,46.5,31,226,1.35,639.75,7.1,17.9,17,9.1257,0.4801,0.0028,0,0,0,0,0,0,0,NA,NA,0.0803,NA,NA,NA,NA,0.0143,0.0201,0.0143,0.0142,0.0029,0.0114,0,1.26,5.09,1.88,"MOD-00024","2022-07-20T00:26:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732882",375.38,42.3315847,-71.083564,46.5,31,226,1.35,4761,4763,4762,15.24,25.56,28.23,2.34,9.18,2.59,46.5,"MOD-00024",31,"2022-07-20T00:26:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732830"
"28","2022-07-19T20:27:58",24,648.8,94.5,743.3,699.8,17.3000000000001,717.1,1627.1,11.4000000000001,1638.5,1642.7,10.0999999999999,1648.6,42.3315847,-71.083564,46.6,31,202.7,1.61,670.75,7.8,19.2,17.2,8.8191,0.5062,0,0,0,0,0,0,0,0,NA,NA,0.0533,NA,NA,NA,NA,0.0085,0.0337,0.0028,0.0197,0.0028,0.0028,0.0056,1.21,4.16,1.79,"MOD-00024","2022-07-20T00:27:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732883",361.35,42.3315847,-71.083564,46.6,31,202.7,1.61,4761,4763,4762,15.24,25.32,27.65,2.45,6.68,2.7,46.6,"MOD-00024",31,"2022-07-20T00:27:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732832"
"29","2022-07-19T20:28:58",24,647.9,93.9,741.8,700.4,17.4,717.8,1626.8,11.6000000000001,1638.4,1642.9,10.3999999999999,1648.8,42.3315847,-71.083564,46.6,31,212.1,1.61,557.125,4.2,14.1,9.8,9.3067,0.491,0,0,0,0,0,0,0,0,NA,NA,0.0605,NA,NA,NA,NA,0.0256,0.0143,0.0116,0.0114,0.0085,0,0,1.27,2.48,1.78,"MOD-00024","2022-07-20T00:28:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9732884",358.89,42.3315847,-71.083564,46.6,31,212.1,1.61,4761,4763,4762,15.3,25.79,28.48,2.04,2.86,2.24,46.6,"MOD-00024",31,"2022-07-20T00:28:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9732831"
"30","2022-07-19T20:29:58",24,647.1,95.5,742.6,699.9,17,716.9,1627.1,11.4000000000001,1638.5,1642.5,10.0999999999999,1648.6,42.3315847,-71.083564,46.7,31,220.6,1.13,662.5,7,17.5,13.8,8.6556,0.5274,0,0,0,0,0,0,0,0,NA,NA,0.0789,NA,NA,NA,NA,0.0082,0.0328,0.0247,0.0243,0.0082,0,0.0027,1.23,3.75,2.09,"MOD-00024","2022-07-20T00:29:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9733199",365.39,42.3315847,-71.083564,46.7,31,220.6,1.13,4761,4763,4762,14.46,25.31,27.62,2.42,5.11,2.83,46.7,"MOD-00024",31,"2022-07-20T00:29:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9733147"
"31","2022-07-19T20:30:58",24,647,96.3,743.3,699.8,17.2,717,1626.8,11.7,1638.5,1642.7,10.0999999999999,1648.6,42.3315847,-71.083564,46.8,30.9,208.9,1.58,625.125,5.2,15.1,13.1,9.1588,0.4616,0,0,0,0,0,0,0,0,NA,NA,0.0794,NA,NA,NA,NA,0.02,0.0113,0.0058,0.0198,0.0029,0.0057,0.0028,1.25,3.84,1.8,"MOD-00024","2022-07-20T00:30:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9733200",368.9,42.3315847,-71.083564,46.8,30.9,208.9,1.58,4761,4763,4762,14.56,26.01,27.58,2.29,5.38,2.5,46.8,"MOD-00024",30.9,"2022-07-20T00:30:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9733148"
"32","2022-07-19T20:31:58",24,647.7,93.3,741,699.1,17,716.1,1627,11.5,1638.5,1642.8,10.2,1648.7,42.3315847,-71.083564,46.8,30.9,228.4,1.2,647.5,7,20.4,16.8,9.3778,0.4481,0,0,0,0,0,0,0,0,NA,NA,0.0674,NA,NA,NA,NA,0.0175,0.0205,0.0087,0.0204,0,0.003,0.003,1.27,3.39,1.81,"MOD-00024","2022-07-20T00:31:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/raw/9733201",356.59,42.3315847,-71.083564,46.8,30.9,228.4,1.2,4761,4763,4762,14.52,25.54,27.86,2.37,5.04,2.63,46.8,"MOD-00024",30.9,"2022-07-20T00:31:58","https://api.quant-aq.com/device-api/v1/devices/MOD-00024/data/9733149"
